2.000000000000000000e+00 2.656250000000000000e-01
3.000000000000000000e+00 2.656250000000000000e-01
4.000000000000000000e+00 2.812500000000000000e-01
5.000000000000000000e+00 3.593750000000000000e-01
6.000000000000000000e+00 4.218750000000000000e-01
7.000000000000000000e+00 4.687500000000000000e-01
8.000000000000000000e+00 5.781250000000000000e-01
9.000000000000000000e+00 7.968750000000000000e-01
1.000000000000000000e+01 7.812500000000000000e-01
