6.400000000000000000e+01 4.687500000000000000e-02 4.687500000000000000e-02 4.687500000000000000e-02 6.250000000000000000e-02 6.250000000000000000e-02
1.280000000000000000e+02 3.593750000000000000e-01 3.593750000000000000e-01 4.375000000000000000e-01 4.531250000000000000e-01 4.375000000000000000e-01
2.560000000000000000e+02 4.125000000000000000e+00 4.468750000000000000e+00 4.187500000000000000e+00 4.093750000000000000e+00 4.062500000000000000e+00
5.120000000000000000e+02 4.912500000000000000e+01 4.175000000000000000e+01 4.185937500000000000e+01 4.123437500000000000e+01 4.242187500000000000e+01
