2.000000000000000000e+00 5.312500000000000000e-01 4.562500000000000000e+00
3.000000000000000000e+00 1.203125000000000000e+00 9.250000000000000000e+00
4.000000000000000000e+00 2.296875000000000000e+00 1.770312500000000000e+01
5.000000000000000000e+00 4.546875000000000000e+00 3.285937500000000000e+01
6.000000000000000000e+00 6.296875000000000000e+00 4.651562500000000000e+01
7.000000000000000000e+00 9.765625000000000000e+00 7.129687500000000000e+01
