6.400000000000000000e+01 6.250000000000000000e-02 4.687500000000000000e-02 4.687500000000000000e-02 4.687500000000000000e-02
1.280000000000000000e+02 4.218750000000000000e-01 3.593750000000000000e-01 3.750000000000000000e-01 4.531250000000000000e-01
2.560000000000000000e+02 4.281250000000000000e+00 3.937500000000000000e+00 3.937500000000000000e+00 3.984375000000000000e+00
5.120000000000000000e+02 4.642187500000000000e+01 4.385937500000000000e+01 4.567187500000000000e+01 4.434375000000000000e+01
