2.000000000000000000e+00 4.687500000000000000e-02
3.000000000000000000e+00 6.250000000000000000e-02
4.000000000000000000e+00 1.718750000000000000e-01
5.000000000000000000e+00 4.218750000000000000e-01
6.000000000000000000e+00 1.843750000000000000e+00
7.000000000000000000e+00 1.432812500000000000e+01
