2.000000000000000000e+00 2.296875000000000000e+00 2.026562500000000000e+01
3.000000000000000000e+00 4.906250000000000000e+00 4.110937500000000000e+01
4.000000000000000000e+00 1.021875000000000000e+01 7.853125000000000000e+01
5.000000000000000000e+00 1.996875000000000000e+01 1.439375000000000000e+02
6.000000000000000000e+00 2.746875000000000000e+01 2.119062500000000000e+02
7.000000000000000000e+00 4.418750000000000000e+01 7.015312500000000000e+02
