1.909722222222222376e-02,8.999999920252797381e+01,8.860800291030399136e-09
1.953125000000000000e-02,8.999999926882603063e+01,8.124155215227801488e-09
1.953125000000000000e-02,8.999999926882603063e+01,8.124155215227801488e-09
1.996527777777777624e-02,8.999999935183780053e+01,7.201802216311786991e-09
2.039930555555555594e-02,8.999999945218068831e+01,6.086881241016170411e-09
2.083333333333333218e-02,8.999999957047219823e+01,4.772531130786066974e-09
2.126736111111111188e-02,8.999999970732987720e+01,3.251890253371432774e-09
2.170138888888888812e-02,8.999999986337132896e+01,1.518096344928684120e-09
2.213541666666666782e-02,9.000000003921421410e+01,4.357134899793082567e-10
2.256944444444444406e-02,9.000000023547632111e+01,2.616403567875143574e-09
2.300347222222222376e-02,9.000000045277542426e+01,5.030838047383036463e-09
2.343750000000000000e-02,9.000000069172938311e+01,7.685882034517514650e-09
2.343750000000000000e-02,9.000000069172938311e+01,7.685882034517514650e-09
2.387152777777777624e-02,9.000000095295611402e+01,1.058840126688664895e-08
2.430555555555555594e-02,9.000000123707359023e+01,1.374526211369205515e-08
2.473958333333333218e-02,9.000000154469984182e+01,1.716333157572888902e-08
2.517361111111111188e-02,9.000000187645292726e+01,2.084947696958907880e-08
2.560763888888888812e-02,9.000000223232113683e+01,2.480356818700278859e-08
2.604166666666666782e-02,9.000000260508205940e+01,2.894535621559650022e-08
2.647569444444444406e-02,9.000000298291342915e+01,3.314348254611508523e-08
2.690972222222222376e-02,9.000000335391804640e+01,3.726575607111549588e-08
2.734375000000000000e-02,9.000000370619827095e+01,4.117998078830472095e-08
2.734375000000000000e-02,9.000000370619827095e+01,4.117998078830472095e-08
2.777777777777777624e-02,9.000000402785583731e+01,4.475395374786078114e-08
2.821180555555555594e-02,9.000000430699196841e+01,4.785546631561980581e-08
2.864583333333333218e-02,9.000000453170731873e+01,5.035230354148249458e-08
2.907986111111111188e-02,9.000000469010191750e+01,5.211224352782058563e-08
2.951388888888888812e-02,9.000000477027518286e+01,5.300305758737522543e-08
2.994791666666666782e-02,9.000000476032592189e+01,5.289251024325696867e-08
3.038194444444444406e-02,9.000000464835233061e+01,5.164835922894579158e-08
3.081597222222222376e-02,9.000000442245190868e+01,4.913835454090076118e-08
3.125000000000000000e-02,9.000000407072150210e+01,4.523023891225521720e-08
3.125000000000000000e-02,9.000000407072150210e+01,4.523023891225521720e-08
3.168402777777777624e-02,9.000000358637727516e+01,3.984863639061586582e-08
3.211805555555555247e-02,9.000000298311410063e+01,3.314571222921989910e-08
3.255208333333333565e-02,9.000000227974534539e+01,2.533050383767153651e-08
3.298611111111111188e-02,9.000000149508296943e+01,1.661203299363478304e-08
3.342013888888888812e-02,9.000000064793752586e+01,7.199305842833483724e-09
3.385416666666666435e-02,8.999999975711810407e+01,2.698687732542263444e-09
3.428819444444444753e-02,8.999999884143231554e+01,1.287297427173446814e-08
3.472222222222222376e-02,8.999999791968622276e+01,2.311459752490918552e-08
3.515625000000000000e-02,8.999999701068441027e+01,3.321461766366458500e-08
3.515625000000000000e-02,8.999999701068441027e+01,3.321461766366458500e-08
3.559027777777777624e-02,8.999999613322979997e+01,4.296411333370997719e-08
3.602430555555555247e-02,8.999999530612377896e+01,5.215418023378030215e-08
3.645833333333333565e-02,8.999999454816607170e+01,6.057593253672166346e-08
3.689236111111111188e-02,8.999999387815473995e+01,6.802050288949127196e-08
3.732638888888888812e-02,8.999999331488622545e+01,7.427904193946233665e-08
3.776041666666666435e-02,8.999999287715516516e+01,7.914272038710300312e-08
3.819444444444444753e-02,8.999999258309968297e+01,8.241000352250516998e-08
3.862847222222222376e-02,8.999999243622865208e+01,8.404190386575768053e-08
3.906250000000000000e-02,8.999999242566060786e+01,8.415932657928553891e-08
3.906250000000000000e-02,8.999999242566060786e+01,8.415932657928553891e-08
3.949652777777777624e-02,8.999999253990773695e+01,8.288991403383584493e-08
3.993055555555555247e-02,8.999999276748337707e+01,8.036129581038646266e-08
4.036458333333333565e-02,8.999999309690198857e+01,7.670108901594277304e-08
4.079861111111111188e-02,8.999999351667923975e+01,7.203689733614737634e-08
4.123263888888888812e-02,8.999999401533187893e+01,6.649631245636555832e-08
4.166666666666666435e-02,8.999999458137791919e+01,6.020691200900626588e-08
4.210069444444444753e-02,8.999999520333652470e+01,5.329626083670923004e-08
4.253472222222222376e-02,8.999999586972811016e+01,4.589190988705619935e-08
4.296875000000000000e-02,8.999999656907426981e+01,3.812139700206292742e-08
4.296875000000000000e-02,8.999999656907426981e+01,3.812139700206292742e-08
4.340277777777777624e-02,8.999999728989783421e+01,3.011224628658560804e-08
4.383680555555555247e-02,8.999999802072291288e+01,2.199196763462572974e-08
4.427083333333333565e-02,8.999999875007480910e+01,1.388805767672036176e-08
4.470486111111111188e-02,8.999999946648014770e+01,5.927998358856711837e-09
4.513888888888888812e-02,9.000000015846678991e+01,1.760742110137572287e-09
4.557291666666666435e-02,9.000000081456390433e+01,9.050710048086329731e-09
4.600694444444444753e-02,9.000000142330195274e+01,1.581446614156650064e-08
4.644097222222222376e-02,9.000000197321266171e+01,2.192458513011135742e-08
4.687500000000000000e-02,9.000000245282910782e+01,2.725365675360080918e-08
4.687500000000000000e-02,9.000000245282910782e+01,2.725365675360080918e-08
4.730902777777777624e-02,9.000000285370589381e+01,3.170784326458588975e-08
4.774305555555555247e-02,9.000000317949397299e+01,3.532771081103823316e-08
4.817708333333333565e-02,9.000000343687361237e+01,3.818748458191597434e-08
4.861111111111111188e-02,9.000000363252750901e+01,4.036141676680118594e-08
4.904513888888888812e-02,9.000000377314067634e+01,4.192378529271284134e-08
4.947916666666666435e-02,9.000000386540055786e+01,4.294889508729385162e-08
4.991319444444444753e-02,9.000000391599694183e+01,4.351107713142078784e-08
5.034722222222222376e-02,9.000000393162203238e+01,4.368468924869577585e-08
5.078125000000000000e-02,9.000000391893370022e+01,4.354370778022105823e-08
5.078125000000000000e-02,9.000000391893370022e+01,4.354370778022105823e-08
5.121527777777777624e-02,9.000000388252031769e+01,4.313911464098257097e-08
5.164930555555555247e-02,9.000000382383301201e+01,4.248703346674018357e-08
5.208333333333333565e-02,9.000000374406054959e+01,4.160067277325652090e-08
5.251736111111111188e-02,9.000000364439053158e+01,4.049322812862656928e-08
5.295138888888888812e-02,9.000000352600945064e+01,3.917788278487124795e-08
5.338541666666666435e-02,9.000000339010269101e+01,3.766780767793736272e-08
5.381944444444444753e-02,9.000000323785444323e+01,3.597616048030734810e-08
5.425347222222222376e-02,9.000000307044774672e+01,3.411608607469436979e-08
5.468750000000000000e-02,9.000000288906440460e+01,3.210071560665205353e-08
5.468750000000000000e-02,9.000000288906440460e+01,3.210071560665205353e-08
5.512152777777777624e-02,9.000000269488504046e+01,2.994316711616799699e-08
5.555555555555555247e-02,9.000000248908899891e+01,2.765654443237508597e-08
5.598958333333333565e-02,9.000000227285441667e+01,2.525393796304342554e-08
5.642361111111111188e-02,9.000000204735809461e+01,2.274842327349486063e-08
5.685763888888888812e-02,9.000000181377561148e+01,2.015306234979005930e-08
5.729166666666666435e-02,9.000000157328113914e+01,1.748090154604950820e-08
5.772569444444444753e-02,9.000000132704764155e+01,1.474497379503090001e-08
5.815972222222222376e-02,9.000000107624663315e+01,1.195829592385659227e-08
5.859375000000000000e-02,9.000000082204830676e+01,9.133870075099063604e-09
5.859375000000000000e-02,9.000000082204830676e+01,9.133870075099063604e-09
5.902777777777777624e-02,9.000000056562147677e+01,6.284683075187382054e-09
5.946180555555555247e-02,9.000000030813352225e+01,3.423705802813654299e-09
5.989583333333333565e-02,9.000000005075050069e+01,5.638944521201159972e-10
6.032986111111111188e-02,8.999999979463692057e+01,2.281811993675041427e-09
6.076388888888888812e-02,8.999999954095592614e+01,5.100489709598655878e-09
6.119791666666666435e-02,8.999999929086918371e+01,7.879231292109681193e-09
6.163194444444444753e-02,8.999999904553689589e+01,1.060514560120079966e-08
6.206597222222222376e-02,8.999999880611775893e+01,1.326535823409358239e-08
6.250000000000000000e-02,8.999999857376893431e+01,1.584701184103525561e-08
6.250000000000000000e-02,8.999999857376893431e+01,1.584701184103525561e-08
6.293402777777777624e-02,8.999999835249904834e+01,1.830556612958389385e-08
6.336805555555555247e-02,8.999999815770581790e+01,2.046993535663609193e-08
6.380208333333332871e-02,8.999999800212535206e+01,2.219860719934432336e-08
6.423611111111110494e-02,8.999999788537884626e+01,2.349579059707846443e-08
6.467013888888889506e-02,8.999999780518017189e+01,2.438688697894677670e-08
6.510416666666667129e-02,8.999999775924429457e+01,2.489728561588183095e-08
6.553819444444444753e-02,8.999999774528733099e+01,2.505236298904694235e-08
6.597222222222222376e-02,8.999999776102646365e+01,2.487748373722651108e-08
6.640625000000000000e-02,8.999999780418001194e+01,2.439799986733406467e-08
6.640625000000000000e-02,8.999999780418001194e+01,2.439799986733406467e-08
6.684027777777777624e-02,8.999999787246736105e+01,2.363925154390421563e-08
6.727430555555555247e-02,8.999999796360899040e+01,2.262656677329586253e-08
6.770833333333332871e-02,8.999999807532650209e+01,2.138526108789543738e-08
6.814236111111110494e-02,8.999999820534254980e+01,1.994063833560883682e-08
6.857638888888889506e-02,8.999999835138086723e+01,1.831799036406462314e-08
6.901041666666667129e-02,8.999999851116626814e+01,1.654259702061406403e-08
6.944444444444444753e-02,8.999999868242466050e+01,1.463972599443271324e-08
6.987847222222222376e-02,8.999999886288298967e+01,1.263463344811397205e-08
7.031250000000000000e-02,8.999999905026925262e+01,1.055256385977069482e-08
7.031250000000000000e-02,8.999999905026925262e+01,1.055256385977069482e-08
7.074652777777777624e-02,8.999999924231251214e+01,8.418749865136810945e-09
7.118055555555555247e-02,8.999999943674292524e+01,6.258411941770545007e-09
7.161458333333332871e-02,8.999999963129162950e+01,4.096759672241508297e-09
7.204861111111110494e-02,8.999999982369084250e+01,1.958990638841997633e-09
7.248263888888889506e-02,9.000000001167380503e+01,1.297089448194634003e-10
7.291666666666667129e-02,9.000000019297478104e+01,2.144164233818123216e-09
7.335069444444444753e-02,9.000000036532910030e+01,4.059212225608159288e-09
7.378472222222222376e-02,9.000000052647305893e+01,5.849700654733977780e-09
7.421875000000000000e-02,9.000000067414399041e+01,7.490488782322144335e-09
7.421875000000000000e-02,9.000000067414399041e+01,7.490488782322144335e-09
7.465277777777777624e-02,9.000000080608025144e+01,8.956447238182995764e-09
7.508680555555555247e-02,9.000000092002117924e+01,1.022245754711548216e-08
7.552083333333332871e-02,9.000000101370713423e+01,1.126341260260232891e-08
7.595486111111110494e-02,9.000000108487947159e+01,1.205421635101326176e-08
7.638888888888889506e-02,9.000000113181819472e+01,1.257575771913050391e-08
7.682291666666667129e-02,9.000000115487486596e+01,1.283194295511849391e-08
7.725694444444444753e-02,9.000000115489837071e+01,1.283220411904848313e-08
7.769097222222222376e-02,9.000000113273607383e+01,1.258595637586444832e-08
7.812500000000000000e-02,9.000000108923374853e+01,1.210259720589116698e-08
7.812500000000000000e-02,9.000000108923374853e+01,1.210259720589116698e-08
7.855902777777777624e-02,9.000000102545763525e+01,1.139397372500954861e-08
7.899305555555555247e-02,9.000000094337578105e+01,1.048195312276018468e-08
7.942708333333332871e-02,9.000000084518474353e+01,9.390941594726125473e-09
7.986111111111110494e-02,9.000000073308000026e+01,8.145333336213095217e-09
8.029513888888889506e-02,9.000000060925594880e+01,6.769510542249513593e-09
8.072916666666667129e-02,9.000000047590590668e+01,5.287843407586479192e-09
8.116319444444444753e-02,9.000000033522206877e+01,3.724689653002618246e-09
8.159722222222222376e-02,9.000000018939553570e+01,2.104394841100858758e-09
8.203125000000000000e-02,9.000000004061632808e+01,4.512925342068128104e-10
8.203125000000000000e-02,9.000000004061632808e+01,4.512925342068128104e-10
8.246527777777777624e-02,8.999999989107327281e+01,1.210296968818309209e-09
8.289930555555555247e-02,8.999999974295410254e+01,2.856065527288996797e-09
8.333333333333332871e-02,8.999999959844539887e+01,4.461717790288983047e-09
8.376736111111110494e-02,8.999999945973254967e+01,6.002971670366403579e-09
8.420138888888889506e-02,8.999999932899983435e+01,7.455557396143477444e-09
8.463541666666667129e-02,8.999999920843028178e+01,8.795219091300370142e-09
8.506944444444444753e-02,8.999999910020582661e+01,9.997713037692948707e-09
8.550347222222222376e-02,8.999999900650713869e+01,1.103880957013340418e-08
8.593750000000000000e-02,8.999999892951373681e+01,1.189429181320317822e-08
8.593750000000000000e-02,8.999999892951373681e+01,1.189429181320317822e-08
8.637152777777777624e-02,8.999999887140387500e+01,1.253995694444003815e-08
8.680555555555555247e-02,8.999999883435462777e+01,1.295161524694776778e-08
8.723958333333332871e-02,8.999999882054181910e+01,1.310509089888809199e-08
8.767361111111110494e-02,8.999999883214003660e+01,1.297622181558229711e-08
8.810763888888889506e-02,8.999999887132265997e+01,1.254085933371445347e-08
8.854166666666667129e-02,8.999999894026176150e+01,1.177486931662012240e-08
8.897569444444444753e-02,8.999999904035512088e+01,1.066272087907944058e-08
8.940972222222222376e-02,8.999999916809319700e+01,9.243408922227698077e-09
8.984375000000000000e-02,8.999999931804866549e+01,7.577237050150466714e-09
8.984375000000000000e-02,8.999999931804866549e+01,7.577237050150466714e-09
9.027777777777777624e-02,8.999999948479141665e+01,5.724539815016921909e-09
9.071180555555555247e-02,8.999999966289296083e+01,3.745633768580269033e-09
9.114583333333332871e-02,8.999999984692649946e+01,1.700816672685808278e-09
9.157986111111110494e-02,9.000000003146685401e+01,3.496317112371293374e-10
9.201388888888889506e-02,9.000000021109048021e+01,2.345449780073573015e-09
9.244791666666667129e-02,9.000000038037545380e+01,4.226393931124524181e-09
9.288194444444444753e-02,9.000000053390152743e+01,5.932239193700500097e-09
9.331597222222222376e-02,9.000000066625001693e+01,7.402777965934445551e-09
9.375000000000000000e-02,9.000000077200391502e+01,8.577821277968825304e-09
9.375000000000000000e-02,9.000000077200391502e+01,8.577821277968825304e-09
9.418402777777777624e-02,9.000000084705470726e+01,9.411718969608449513e-09
9.461805555555555247e-02,9.000000089251895474e+01,9.916877274918078249e-09
9.505208333333332871e-02,9.000000091081962239e+01,1.012021802656211840e-08
9.548611111111110494e-02,9.000000090438136624e+01,1.004868184711287812e-08
9.592013888888889506e-02,9.000000087563050499e+01,9.729227833253794314e-09
9.635416666666667129e-02,9.000000082699509107e+01,9.188834345271363858e-09
9.678819444444444753e-02,9.000000076090482537e+01,8.454498059664829472e-09
9.722222222222222376e-02,9.000000067979105722e+01,7.553233969146176403e-09
9.765625000000000000e-02,9.000000058608685549e+01,6.512076172132057837e-09
9.765625000000000000e-02,9.000000058608685549e+01,6.512076172132057837e-09
9.809027777777777624e-02,9.000000048222690907e+01,5.358076767455107763e-09
9.852430555555555247e-02,9.000000037064761216e+01,4.118306801754241043e-09
9.895833333333332871e-02,9.000000025378699320e+01,2.819855479982733377e-09
9.939236111111110494e-02,9.000000013408475752e+01,1.489830639103375890e-09
9.982638888888889506e-02,9.000000001398224470e+01,1.553582743933172138e-10
1.002604166666666713e-01,8.999999989592245697e+01,1.156417144759163701e-09
1.006944444444444475e-01,8.999999978235004505e+01,2.418332832753043871e-09
1.011284722222222238e-01,8.999999967571130810e+01,3.603207687774556854e-09
1.015625000000000000e-01,8.999999957832511654e+01,4.685276482834726671e-09
1.015625000000000000e-01,8.999999957832511654e+01,4.685276482834726671e-09
1.019965277777777762e-01,8.999999949109994191e+01,5.654445089930959677e-09
1.024305555555555525e-01,8.999999941407300241e+01,6.510299973191043826e-09
1.028645833333333287e-01,8.999999934726676543e+01,7.252591495267148128e-09
1.032986111111111049e-01,8.999999929070176563e+01,7.881091492991901466e-09
1.037326388888888951e-01,8.999999924439660504e+01,8.395593277378389280e-09
1.041666666666666713e-01,8.999999920836788192e+01,8.795912423112086422e-09
1.046006944444444475e-01,8.999999918263026188e+01,9.081885979058925133e-09
1.050347222222222238e-01,8.999999916719639259e+01,9.253373415655612476e-09
1.054687500000000000e-01,8.999999916207700323e+01,9.310255519620921698e-09
1.054687500000000000e-01,8.999999916207700323e+01,9.310255519620921698e-09
1.059027777777777762e-01,8.999999916728076244e+01,9.252435972939566207e-09
1.063368055555555525e-01,8.999999918281437772e+01,9.079840247573479347e-09
1.067708333333333287e-01,8.999999920868252445e+01,8.792416394953762144e-09
1.072048611111111049e-01,8.999999924488790271e+01,8.390134414387123458e-09
1.076388888888888951e-01,8.999999929143113775e+01,7.872987358344591925e-09
1.080729166666666713e-01,8.999999934831086534e+01,7.240990385071200184e-09
1.085069444444444475e-01,8.999999941552370331e+01,6.494181074382746594e-09
1.089409722222222238e-01,8.999999949306415203e+01,5.632620532954509668e-09
1.093750000000000000e-01,8.999999958092470820e+01,4.656392131134149884e-09
1.093750000000000000e-01,8.999999958092470820e+01,4.656392131134149884e-09
1.098090277777777762e-01,8.999999967870634521e+01,3.569929497694425268e-09
1.102430555555555525e-01,8.999999978446112436e+01,2.394876395960131361e-09
1.106770833333333287e-01,8.999999989585538174e+01,1.157162425139783092e-09
1.111111111111111049e-01,9.000000001055352072e+01,1.172613413776465002e-10
1.115451388888888951e-01,9.000000012621811152e+01,1.402423461311425697e-09
1.119791666666666713e-01,9.000000024050983427e+01,2.672331491895521425e-09
1.124131944444444475e-01,9.000000035108746488e+01,3.900971831980213421e-09
1.128472222222222238e-01,9.000000045560790340e+01,5.062310037828865792e-09
1.132812500000000000e-01,9.000000055172617408e+01,6.130290823117926486e-09
1.132812500000000000e-01,9.000000055172617408e+01,6.130290823117926486e-09
1.137152777777777762e-01,9.000000063709535425e+01,7.078837269445001481e-09
1.141493055555555525e-01,9.000000070943458752e+01,7.882606528002927908e-09
1.145833333333333287e-01,9.000000076789289949e+01,8.532143327657750842e-09
1.150173611111111049e-01,9.000000081298230725e+01,9.033136747247125025e-09
1.154513888888888951e-01,9.000000084527074762e+01,9.391897195756529688e-09
1.158854166666666713e-01,9.000000086532810428e+01,9.614756714250284381e-09
1.163194444444444475e-01,9.000000087372613677e+01,9.708068186379629355e-09
1.167534722222222238e-01,9.000000087103855151e+01,9.678206127874646836e-09
1.171875000000000000e-01,9.000000085784091652e+01,9.531565739153948549e-09
1.171875000000000000e-01,9.000000085784091652e+01,9.531565739153948549e-09
1.176215277777777762e-01,9.000000083471073253e+01,9.274563694816606916e-09
1.180555555555555525e-01,9.000000080222741872e+01,8.913637985743763854e-09
1.184895833333333287e-01,9.000000076097224166e+01,8.455247129606707849e-09
1.189236111111111049e-01,9.000000071152840064e+01,7.905871118257184777e-09
1.193576388888888951e-01,9.000000065448099917e+01,7.272011101930628729e-09
1.197916666666666713e-01,9.000000059041703082e+01,6.560189231347774124e-09
1.202256944444444475e-01,9.000000051992536498e+01,5.776948499816272773e-09
1.206597222222222238e-01,9.000000044359677531e+01,4.928853059027460569e-09
1.210937500000000000e-01,9.000000036202391129e+01,4.022487903259590802e-09
1.210937500000000000e-01,9.000000036202391129e+01,4.022487903259590802e-09
1.215277777777777762e-01,9.000000027580134088e+01,3.064459343072990803e-09
1.219618055555555525e-01,9.000000018552547942e+01,2.061394215818129098e-09
1.223958333333333287e-01,9.000000009179466076e+01,1.019940675127549497e-09
1.228298611111111049e-01,8.999999999520905192e+01,5.323275647444663782e-11
1.232638888888888951e-01,8.999999989637073838e+01,1.151436240181485398e-09
1.236979166666666713e-01,8.999999979588363885e+01,2.267959568295433917e-09
1.241319444444444475e-01,8.999999969435360470e+01,3.396071058937700749e-09
1.245659722222222238e-01,8.999999959238829206e+01,4.529018977134708547e-09
1.250000000000000000e-01,8.999999949059726134e+01,5.660030429529191128e-09
1.250000000000000000e-01,8.999999949059726134e+01,5.660030429529191128e-09
1.254340277777777901e-01,8.999999939037010677e+01,6.773665480371467338e-09
1.258680555555555525e-01,8.999999929620625494e+01,7.819930500671843596e-09
1.263020833333333426e-01,8.999999921338277886e+01,8.740191345977008542e-09
1.267361111111111049e-01,8.999999914713025362e+01,9.476330515351745330e-09
1.271701388888888951e-01,8.999999910017038474e+01,9.998106836266945380e-09
1.276041666666666574e-01,8.999999907154608536e+01,1.031615460710276584e-08
1.280381944444444475e-01,8.999999906000606131e+01,1.044437709651901903e-08
1.284722222222222099e-01,8.999999906429749785e+01,1.039669446830278861e-08
1.289062500000000000e-01,8.999999908316615915e+01,1.018704267607972757e-08
1.289062500000000000e-01,8.999999908316615915e+01,1.018704267607972757e-08
1.293402777777777901e-01,8.999999911535630304e+01,9.829374410704378974e-09
1.297743055555555525e-01,8.999999915961073782e+01,9.337658468666632623e-09
1.302083333333333426e-01,8.999999921467075126e+01,8.725880541583643061e-09
1.306423611111111049e-01,8.999999927927613896e+01,8.008042900403071961e-09
1.310763888888888951e-01,8.999999935216527547e+01,7.198163605911152803e-09
1.315104166666666574e-01,8.999999943207495789e+01,6.310278245614932052e-09
1.319444444444444475e-01,8.999999951774054807e+01,5.358438354758416700e-09
1.323784722222222099e-01,8.999999960789585884e+01,4.356712679509655903e-09
1.328125000000000000e-01,8.999999970127325355e+01,3.319186071672043514e-09
1.328125000000000000e-01,8.999999970127325355e+01,3.319186071672043514e-09
1.332465277777777901e-01,8.999999979660354654e+01,2.259960593973018030e-09
1.336805555555555525e-01,8.999999989261607425e+01,1.193154730572132435e-09
1.341145833333333426e-01,8.999999998803865253e+01,1.329038607562122447e-10
1.345486111111111049e-01,9.000000008159754827e+01,9.066394252638726904e-10
1.349826388888888951e-01,9.000000017201756464e+01,1.911306273743523135e-09
1.354166666666666574e-01,9.000000025802195580e+01,2.866910620014095829e-09
1.358506944444444475e-01,9.000000033833242696e+01,3.759249188482903742e-09
1.362847222222222099e-01,9.000000041166920539e+01,4.574102282125143602e-09
1.367187500000000000e-01,9.000000047675095516e+01,5.297232835093584145e-09
1.367187500000000000e-01,9.000000047675095516e+01,5.297232835093584145e-09
1.371527777777777901e-01,9.000000053229477714e+01,5.914386412718562809e-09
1.375868055555555525e-01,9.000000057701633693e+01,6.411292632593459815e-09
1.380208333333333426e-01,9.000000060962960902e+01,6.773662322403753308e-09
1.384548611111111049e-01,9.000000062884717522e+01,6.987190835793121284e-09
1.388888888888888951e-01,9.000000063337994050e+01,7.037554894395725900e-09
1.393229166666666574e-01,9.000000062194263251e+01,6.910473694511488679e-09
1.397569444444444475e-01,9.000000059453422807e+01,6.605935867456638454e-09
1.401909722222222099e-01,9.000000055410477273e+01,6.156719697022102771e-09
1.406250000000000000e-01,9.000000050401763474e+01,5.600195941547604742e-09
1.406250000000000000e-01,9.000000050401763474e+01,5.600195941547604742e-09
1.410590277777777901e-01,9.000000044720745507e+01,4.968971722973947015e-09
1.414930555555555525e-01,9.000000038489918097e+01,4.276657566353808256e-09
1.419270833333333426e-01,9.000000031789312516e+01,3.532145835076031758e-09
1.423611111111111049e-01,9.000000024699045298e+01,2.744338366432607040e-09
1.427951388888888951e-01,9.000000017299332455e+01,1.922148050602522312e-09
1.432291666666666574e-01,9.000000009670480949e+01,1.074497883261453036e-09
1.436631944444444475e-01,9.000000001892890111e+01,2.103211234801468215e-10
1.440972222222222099e-01,8.999999994047053065e+01,6.614385483771911615e-10
1.445312500000000000e-01,8.999999986213559566e+01,1.531826714856126429e-09
1.445312500000000000e-01,8.999999986213559566e+01,1.531826714856126429e-09
1.449652777777777901e-01,8.999999978473086060e+01,2.391879326700695341e-09
1.453993055555555525e-01,8.999999970906405622e+01,3.232621597564705048e-09
1.458333333333333426e-01,8.999999963594382280e+01,4.045068635605275962e-09
1.462673611111111049e-01,8.999999956617975272e+01,4.820224969787684802e-09
1.467013888888888951e-01,8.999999950058233367e+01,5.549085181478908719e-09
1.471354166666666574e-01,8.999999943996296281e+01,6.222633746549237820e-09
1.475694444444444475e-01,8.999999938513401787e+01,6.831844245880347278e-09
1.480034722222222099e-01,8.999999933690874343e+01,7.367680628552383110e-09
1.484375000000000000e-01,8.999999929610132199e+01,7.821096422352031809e-09
1.484375000000000000e-01,8.999999929610132199e+01,7.821096422352031809e-09
1.488715277777777901e-01,8.999999926352684554e+01,8.183035049569298611e-09
1.493055555555555525e-01,8.999999924000132978e+01,8.444429669099108852e-09
1.497395833333333426e-01,8.999999922634169991e+01,8.596203334339709920e-09
1.501736111111111049e-01,8.999999922336579061e+01,8.629268993192656365e-09
1.506076388888888951e-01,8.999999923189236029e+01,8.534529330164433589e-09
1.510416666666666574e-01,8.999999925274106261e+01,8.302877082163225361e-09
1.514756944444444475e-01,8.999999928673246075e+01,7.925194880600530884e-09
