"disp:0","disp:1","disp:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.063122,3.2559e-15,0,1,1.374,-0.626,0,0
0.063232,3.2682e-15,0,1,1.377,-0.623,0,0
0.063342,3.2803e-15,0,1,1.38,-0.62,0,0
0.063451,3.2924e-15,0,1,1.383,-0.617,0,0
0.06356,3.3045e-15,0,1,1.386,-0.614,0,0
0.063669,3.3166e-15,0,1,1.389,-0.611,0,0
0.063779,3.3739e-15,0,1,1.392,-0.608,0,0
0.063888,3.3407e-15,0,1,1.395,-0.605,0,0
0.063997,3.3528e-15,0,1,1.398,-0.602,0,0
0.064106,3.3649e-15,0,1,1.401,-0.599,0,0
0.064215,3.3769e-15,0,1,1.404,-0.596,0,0
0.064323,3.3889e-15,0,1,1.407,-0.593,0,0
0.064431,3.4008e-15,0,1,1.41,-0.59,0,0
0.06454,3.4127e-15,0,1,1.413,-0.587,0,0
0.064648,3.5936e-15,0,1,1.416,-0.584,0,0
0.064756,3.4366e-15,0,1,1.419,-0.581,0,0
0.064864,3.4485e-15,0,1,1.422,-0.578,0,0
0.064973,3.4605e-15,0,1,1.425,-0.575,0,0
0.065081,3.4724e-15,0,1,1.428,-0.572,0,0
0.065188,3.4843e-15,0,1,1.431,-0.569,0,0
0.065296,3.4961e-15,0,1,1.434,-0.566,0,0
0.065403,3.5079e-15,0,1,1.437,-0.563,0,0
0.06551,3.5198e-15,0,1,1.44,-0.56,0,0
0.065617,3.5907e-15,0,1,1.443,-0.557,0,0
0.065724,3.5435e-15,0,1,1.446,-0.554,0,0
0.065832,3.5553e-15,0,1,1.449,-0.551,0,0
0.065939,3.5671e-15,0,1,1.452,-0.548,0,0
0.066046,3.579e-15,0,1,1.455,-0.545,0,0
0.066152,3.5908e-15,0,1,1.458,-0.542,0,0
0.066258,3.6027e-15,0,1,1.461,-0.539,0,0
0.066364,3.6146e-15,0,1,1.464,-0.536,0,0
0.06647,3.9319e-15,0,1,1.467,-0.533,0,0
0.066576,3.6383e-15,0,1,1.47,-0.53,0,0
0.066682,3.6502e-15,0,1,1.473,-0.527,0,0
0.066788,3.6621e-15,0,1,1.476,-0.524,0,0
0.066894,3.674e-15,0,1,1.479,-0.521,0,0
0.067,3.6859e-15,0,1,1.482,-0.518,0,0
0.067104,3.698e-15,0,1,1.485,-0.515,0,0
0.067209,3.71e-15,0,1,1.488,-0.512,0,0
0.067314,3.7221e-15,0,1,1.491,-0.509,0,0
0.067419,3.8107e-15,0,1,1.494,-0.506,0,0
0.067523,3.7462e-15,0,1,1.497,-0.503,0,0
0.067628,3.7583e-15,0,1,1.5,-0.5,0,0
0.067733,3.7703e-15,0,1,1.503,-0.497,0,0
0.067838,3.7824e-15,0,1,1.506,-0.494,0,0
0.067941,3.7947e-15,0,1,1.509,-0.491,0,0
0.068044,3.8071e-15,0,1,1.512,-0.488,0,0
0.068147,3.8195e-15,0,1,1.515,-0.485,0,0
0.068251,3.2139e-15,0,1,1.518,-0.482,0,0
0.068354,3.8443e-15,0,1,1.521,-0.479,0,0
0.068457,3.8567e-15,0,1,1.524,-0.476,0,0
0.068561,3.8691e-15,0,1,1.527,-0.473,0,0
0.068664,3.8815e-15,0,1,1.53,-0.47,0,0
0.068766,3.894e-15,0,1,1.533,-0.467,0,0
0.068868,3.9068e-15,0,1,1.536,-0.464,0,0
0.068969,3.9195e-15,0,1,1.539,-0.461,0,0
0.069071,3.9323e-15,0,1,1.542,-0.458,0,0
0.069172,3.8345e-15,0,1,1.545,-0.455,0,0
0.069274,3.9579e-15,0,1,1.548,-0.452,0,0
0.069375,3.9707e-15,0,1,1.551,-0.449,0,0
0.069476,3.9834e-15,0,1,1.554,-0.446,0,0
0.069578,3.9962e-15,0,1,1.557,-0.443,0,0
0.069677,4.0091e-15,0,1,1.56,-0.44,0,0
0.069775,4.0219e-15,0,1,1.563,-0.437,0,0
0.069873,4.0348e-15,0,1,1.566,-0.434,0,0
0.069972,4.0476e-15,0,1,1.569,-0.431,0,0
0.07007,4.0605e-15,0,1,1.572,-0.428,0,0
0.070169,4.0733e-15,0,1,1.575,-0.425,0,0
0.070267,4.0862e-15,0,1,1.578,-0.422,0,0
0.070365,4.0991e-15,0,1,1.581,-0.419,0,0
0.070462,4.1118e-15,0,1,1.584,-0.416,0,0
0.070556,4.1243e-15,0,1,1.587,-0.413,0,0
0.07065,4.1369e-15,0,1,1.59,-0.41,0,0
0.070744,4.1494e-15,0,1,1.593,-0.407,0,0
0.070838,3.9936e-15,0,1,1.596,-0.404,0,0
0.070932,4.1745e-15,0,1,1.599,-0.401,0,0
0.071026,4.1871e-15,0,1,1.602,-0.398,0,0
0.07112,4.1996e-15,0,1,1.605,-0.395,0,0
0.071213,4.2122e-15,0,1,1.608,-0.392,0,0
0.071302,4.2241e-15,0,1,1.611,-0.389,0,0
0.07139,4.2359e-15,0,1,1.614,-0.386,0,0
0.071478,4.2477e-15,0,1,1.617,-0.383,0,0
0.071566,4.2596e-15,0,1,1.62,-0.38,0,0
0.071654,4.2714e-15,0,1,1.623,-0.377,0,0
0.071742,4.2832e-15,0,1,1.626,-0.374,0,0
0.07183,4.2951e-15,0,1,1.629,-0.371,0,0
0.071918,4.3069e-15,0,1,1.632,-0.368,0,0
0.071993,4.32e-15,0,1,1.635,-0.365,0,0
0.072041,4.3347e-15,0,1,1.638,-0.362,0,0
0.07209,4.3495e-15,0,1,1.641,-0.359,0,0
0.072139,4.3644e-15,0,1,1.644,-0.356,0,0
0.072188,4.3793e-15,0,1,1.647,-0.353,0,0
0.072237,4.3942e-15,0,1,1.65,-0.35,0,0
0.072288,4.4093e-15,0,1,1.653,-0.347,0,0
0.072343,4.4246e-15,0,1,1.656,-0.344,0,0
0.072399,4.4399e-15,0,1,1.659,-0.341,0,0
0.072454,4.4552e-15,0,1,1.662,-0.338,0,0
0.07251,4.4705e-15,0,1,1.665,-0.335,0,0
0.072565,4.4858e-15,0,1,1.668,-0.332,0,0
0.072622,4.5011e-15,0,1,1.671,-0.329,0,0
0.072682,4.5165e-15,0,1,1.674,-0.326,0,0
0.072742,4.5318e-15,0,1,1.677,-0.323,0,0
0.072802,4.5471e-15,0,1,1.68,-0.32,0,0
0.072861,4.5624e-15,0,1,1.683,-0.317,0,0
0.072921,4.5777e-15,0,1,1.686,-0.314,0,0
0.072982,4.593e-15,0,1,1.689,-0.311,0,0
0.073044,4.6079e-15,0,1,1.692,-0.308,0,0
0.073106,4.6228e-15,0,1,1.695,-0.305,0,0
0.073169,4.6377e-15,0,1,1.698,-0.302,0,0
0.073231,4.6526e-15,0,1,1.701,-0.299,0,0
0.073293,4.6675e-15,0,1,1.704,-0.296,0,0
0.073355,4.6823e-15,0,1,1.707,-0.293,0,0
0.073418,4.6965e-15,0,1,1.71,-0.29,0,0
0.073481,4.7107e-15,0,1,1.713,-0.287,0,0
0.073544,4.7249e-15,0,1,1.716,-0.284,0,0
0.073607,4.7391e-15,0,1,1.719,-0.281,0,0
0.07367,4.7533e-15,0,1,1.722,-0.278,0,0
0.073733,4.7675e-15,0,1,1.725,-0.275,0,0
0.073796,4.7813e-15,0,1,1.728,-0.272,0,0
0.073859,4.7951e-15,0,1,1.731,-0.269,0,0
0.073922,4.8088e-15,0,1,1.734,-0.266,0,0
0.073985,4.8225e-15,0,1,1.737,-0.263,0,0
0.074049,4.8362e-15,0,1,1.74,-0.26,0,0
0.074112,4.8499e-15,0,1,1.743,-0.257,0,0
0.074175,4.8635e-15,0,1,1.746,-0.254,0,0
0.074238,4.8771e-15,0,1,1.749,-0.251,0,0
0.074301,4.8907e-15,0,1,1.752,-0.248,0,0
0.074365,4.9043e-15,0,1,1.755,-0.245,0,0
0.074428,4.9179e-15,0,1,1.758,-0.242,0,0
0.074491,4.9315e-15,0,1,1.761,-0.239,0,0
0.074555,4.945e-15,0,1,1.764,-0.236,0,0
0.074618,4.9588e-15,0,1,1.767,-0.233,0,0
0.074681,4.9726e-15,0,1,1.77,-0.23,0,0
0.074745,4.9864e-15,0,1,1.773,-0.227,0,0
0.074808,5.0002e-15,0,1,1.776,-0.224,0,0
0.074871,5.014e-15,0,1,1.779,-0.221,0,0
0.074935,5.0277e-15,0,1,1.782,-0.218,0,0
0.074998,5.0417e-15,0,1,1.785,-0.215,0,0
0.075061,5.0559e-15,0,1,1.788,-0.212,0,0
0.075125,5.0702e-15,0,1,1.791,-0.209,0,0
0.075188,5.0844e-15,0,1,1.794,-0.206,0,0
0.075251,5.0986e-15,0,1,1.797,-0.203,0,0
0.075314,5.1128e-15,0,1,1.8,-0.2,0,0
0.075378,5.127e-15,0,1,1.803,-0.197,0,0
0.075441,5.1415e-15,0,1,1.806,-0.194,0,0
0.075504,5.156e-15,0,1,1.809,-0.191,0,0
0.075567,5.1705e-15,0,1,1.812,-0.188,0,0
0.07563,5.1849e-15,0,1,1.815,-0.185,0,0
0.075693,5.1994e-15,0,1,1.818,-0.182,0,0
0.075756,5.2139e-15,0,1,1.821,-0.179,0,0
0.075819,5.2284e-15,0,1,1.824,-0.176,0,0
0.075882,5.2429e-15,0,1,1.827,-0.173,0,0
0.075945,5.2574e-15,0,1,1.83,-0.17,0,0
0.076008,5.2719e-15,0,1,1.833,-0.167,0,0
0.07607,5.2864e-15,0,1,1.836,-0.164,0,0
0.076133,5.3009e-15,0,1,1.839,-0.161,0,0
0.076196,5.3154e-15,0,1,1.842,-0.158,0,0
0.076258,5.3298e-15,0,1,1.845,-0.155,0,0
0.076321,5.3441e-15,0,1,1.848,-0.152,0,0
0.076383,5.3583e-15,0,1,1.851,-0.149,0,0
0.076445,4.8793e-15,0,1,1.854,-0.146,0,0
0.076507,5.3868e-15,0,1,1.857,-0.143,0,0
0.07657,5.4011e-15,0,1,1.86,-0.14,0,0
0.076632,5.4153e-15,0,1,1.863,-0.137,0,0
0.076694,5.4293e-15,0,1,1.866,-0.134,0,0
0.076756,5.4431e-15,0,1,1.869,-0.131,0,0
0.076817,5.457e-15,0,1,1.872,-0.128,0,0
0.076879,5.4708e-15,0,1,1.875,-0.125,0,0
0.076941,5.4846e-15,0,1,1.878,-0.122,0,0
0.077002,5.4985e-15,0,1,1.881,-0.119,0,0
0.077064,5.5123e-15,0,1,1.884,-0.116,0,0
0.077125,5.5259e-15,0,1,1.887,-0.113,0,0
0.077186,5.5394e-15,0,1,1.89,-0.11,0,0
0.077247,5.553e-15,0,1,1.893,-0.107,0,0
0.077308,5.5665e-15,0,1,1.896,-0.104,0,0
0.077369,5.58e-15,0,1,1.899,-0.101,0,0
0.07743,5.5936e-15,0,1,1.902,-0.098,0,0
0.077491,5.6071e-15,0,1,1.905,-0.095,0,0
0.077552,5.6206e-15,0,1,1.908,-0.092,0,0
0.077612,5.634e-15,0,1,1.911,-0.089,0,0
0.077672,5.6474e-15,0,1,1.914,-0.086,0,0
0.077733,5.6609e-15,0,1,1.917,-0.083,0,0
0.077793,5.6743e-15,0,1,1.92,-0.08,0,0
0.077853,5.6877e-15,0,1,1.923,-0.077,0,0
0.077914,5.7012e-15,0,1,1.926,-0.074,0,0
0.077973,5.7147e-15,0,1,1.929,-0.071,0,0
0.078033,5.7282e-15,0,1,1.932,-0.068,0,0
0.078093,5.7417e-15,0,1,1.935,-0.065,0,0
0.078152,5.7553e-15,0,1,1.938,-0.062,0,0
0.078212,5.7688e-15,0,1,1.941,-0.059,0,0
0.078271,5.7823e-15,0,1,1.944,-0.056,0,0
0.078331,5.7959e-15,0,1,1.947,-0.053,0,0
0.07839,5.8096e-15,0,1,1.95,-0.05,0,0
0.078449,5.8233e-15,0,1,1.953,-0.047,0,0
0.078508,5.8371e-15,0,1,1.956,-0.044,0,0
0.078567,5.8509e-15,0,1,1.959,-0.041,0,0
0.078625,5.8646e-15,0,1,1.962,-0.038,0,0
0.078684,5.8784e-15,0,1,1.965,-0.035,0,0
0.078743,5.8922e-15,0,1,1.968,-0.032,0,0
0.078801,5.9061e-15,0,1,1.971,-0.029,0,0
0.078859,5.92e-15,0,1,1.974,-0.026,0,0
0.078917,5.934e-15,0,1,1.977,-0.023,0,0
0.078975,6.7901e-15,0,1,1.98,-0.02,0,0
0.079033,5.9619e-15,0,1,1.983,-0.017,0,0
0.079091,5.9759e-15,0,1,1.986,-0.014,0,0
0.079149,5.9899e-15,0,1,1.989,-0.011,0,0
0.079207,6.0039e-15,0,1,1.992,-0.008,0,0
0.079264,6.018e-15,0,1,1.995,-0.005,0,0
0.079321,6.032e-15,0,1,1.998,-0.002,0,0
0.079379,6.0461e-15,0,1,2.001,0.001,0,0
0.079436,6.0602e-15,0,1,2.004,0.004,0,0
0.079493,6.0743e-15,0,1,2.007,0.007,0,0
0.07955,6.0884e-15,0,1,2.01,0.01,0,0
0.079607,6.1025e-15,0,1,2.013,0.013,0,0
0.079663,6.1166e-15,0,1,2.016,0.016,0,0
0.07972,6.1307e-15,0,1,2.019,0.019,0,0
0.079776,6.1448e-15,0,1,2.022,0.022,0,0
0.079832,6.1589e-15,0,1,2.025,0.025,0,0
0.079889,6.173e-15,0,1,2.028,0.028,0,0
0.079945,6.1871e-15,0,1,2.031,0.031,0,0
0.080001,6.2013e-15,0,1,2.034,0.034,0,0
0.080057,6.2153e-15,0,1,2.037,0.037,0,0
0.080112,6.2294e-15,0,1,2.04,0.04,0,0
0.080168,6.2435e-15,0,1,2.043,0.043,0,0
0.080223,6.2575e-15,0,1,2.046,0.046,0,0
0.080278,6.2716e-15,0,1,2.049,0.049,0,0
0.080334,6.2857e-15,0,1,2.052,0.052,0,0
0.080389,6.2998e-15,0,1,2.055,0.055,0,0
0.080444,6.3138e-15,0,1,2.058,0.058,0,0
0.080499,6.3277e-15,0,1,2.061,0.061,0,0
0.080553,6.3417e-15,0,1,2.064,0.064,0,0
0.080608,6.3543e-15,0,1,2.067,0.067,0,0
0.080662,6.3697e-15,0,1,2.07,0.07,0,0
0.080717,6.3836e-15,0,1,2.073,0.073,0,0
0.080771,6.3976e-15,0,1,2.076,0.076,0,0
0.080825,6.4115e-15,0,1,2.079,0.079,0,0
0.080879,6.4254e-15,0,1,2.082,0.082,0,0
0.080933,6.4392e-15,0,1,2.085,0.085,0,0
0.080986,6.453e-15,0,1,2.088,0.088,0,0
0.08104,6.4668e-15,0,1,2.091,0.091,0,0
0.081093,6.4807e-15,0,1,2.094,0.094,0,0
0.081147,6.4945e-15,0,1,2.097,0.097,0,0
0.081201,6.5083e-15,0,1,2.1,0.1,0,0
0.081253,6.522e-15,0,1,2.103,0.103,0,0
0.081306,6.5356e-15,0,1,2.106,0.106,0,0
0.081359,6.5492e-15,0,1,2.109,0.109,0,0
0.081411,6.5629e-15,0,1,2.112,0.112,0,0
0.081464,6.5765e-15,0,1,2.115,0.115,0,0
0.081517,6.5901e-15,0,1,2.118,0.118,0,0
0.081569,6.6038e-15,0,1,2.121,0.121,0,0
0.081622,6.6173e-15,0,1,2.124,0.124,0,0
0.081673,6.6307e-15,0,1,2.127,0.127,0,0
0.081725,6.6441e-15,0,1,2.13,0.13,0,0
0.081777,6.6576e-15,0,1,2.133,0.133,0,0
0.081829,6.671e-15,0,1,2.136,0.136,0,0
0.081881,6.6844e-15,0,1,2.139,0.139,0,0
0.081932,6.6978e-15,0,1,2.142,0.142,0,0
0.081984,6.7113e-15,0,1,2.145,0.145,0,0
0.082035,6.7246e-15,0,1,2.148,0.148,0,0
0.082086,6.7379e-15,0,1,2.151,0.151,0,0
0.082137,6.7512e-15,0,1,2.154,0.154,0,0
0.082188,6.7645e-15,0,1,2.157,0.157,0,0
0.082238,6.7778e-15,0,1,2.16,0.16,0,0
0.082289,6.7911e-15,0,1,2.163,0.163,0,0
0.08234,6.8044e-15,0,1,2.166,0.166,0,0
0.082391,6.8177e-15,0,1,2.169,0.169,0,0
0.082441,6.8311e-15,0,1,2.172,0.172,0,0
0.082491,6.8444e-15,0,1,2.175,0.175,0,0
0.082541,6.8577e-15,0,1,2.178,0.178,0,0
0.082591,6.8711e-15,0,1,2.181,0.181,0,0
0.082641,6.8844e-15,0,1,2.184,0.184,0,0
0.082691,6.8977e-15,0,1,2.187,0.187,0,0
0.08274,6.9111e-15,0,1,2.19,0.19,0,0
0.08279,6.9246e-15,0,1,2.193,0.193,0,0
0.082839,6.938e-15,0,1,2.196,0.196,0,0
0.082888,6.9515e-15,0,1,2.199,0.199,0,0
0.082937,6.965e-15,0,1,2.202,0.202,0,0
0.082986,6.9785e-15,0,1,2.205,0.205,0,0
0.083035,6.992e-15,0,1,2.208,0.208,0,0
0.083084,7.0055e-15,0,1,2.211,0.211,0,0
0.083133,7.0191e-15,0,1,2.214,0.214,0,0
0.083181,7.0328e-15,0,1,2.217,0.217,0,0
0.083229,7.0465e-15,0,1,2.22,0.22,0,0
0.083278,7.0602e-15,0,1,2.223,0.223,0,0
0.083326,7.074e-15,0,1,2.226,0.226,0,0
0.083374,7.0877e-15,0,1,2.229,0.229,0,0
0.083422,7.1014e-15,0,1,2.232,0.232,0,0
0.083471,7.1151e-15,0,1,2.235,0.235,0,0
0.083518,7.1289e-15,0,1,2.238,0.238,0,0
0.083565,7.1428e-15,0,1,2.241,0.241,0,0
0.083613,7.1566e-15,0,1,2.244,0.244,0,0
0.08366,1.3161e-14,0,1,2.247,0.247,0,0
0.083708,7.1843e-15,0,1,2.25,0.25,0,0
0.083755,7.1981e-15,0,1,2.253,0.253,0,0
0.083802,7.2119e-15,0,1,2.256,0.256,0,0
0.08385,7.2257e-15,0,1,2.259,0.259,0,0
0.083896,7.2395e-15,0,1,2.262,0.262,0,0
0.083943,7.2533e-15,0,1,2.265,0.265,0,0
0.083989,7.2671e-15,0,1,2.268,0.268,0,0
0.084036,7.2808e-15,0,1,2.271,0.271,0,0
0.084082,7.2946e-15,0,1,2.274,0.274,0,0
0.084129,7.3084e-15,0,1,2.277,0.277,0,0
0.084176,7.3221e-15,0,1,2.28,0.28,0,0
0.084222,7.3358e-15,0,1,2.283,0.283,0,0
0.084267,7.3493e-15,0,1,2.286,0.286,0,0
0.084313,7.3628e-15,0,1,2.289,0.289,0,0
0.084359,7.3764e-15,0,1,2.292,0.292,0,0
0.084405,7.3899e-15,0,1,2.295,0.295,0,0
0.084451,7.4035e-15,0,1,2.298,0.298,0,0
0.084496,7.417e-15,0,1,2.301,0.301,0,0
0.084542,7.4305e-15,0,1,2.304,0.304,0,0
0.084587,7.4437e-15,0,1,2.307,0.307,0,0
0.084632,7.4569e-15,0,1,2.31,0.31,0,0
0.084677,7.4701e-15,0,1,2.313,0.313,0,0
0.084722,7.4833e-15,0,1,2.316,0.316,0,0
0.084767,7.4965e-15,0,1,2.319,0.319,0,0
0.084812,7.5097e-15,0,1,2.322,0.322,0,0
0.084857,7.5228e-15,0,1,2.325,0.325,0,0
0.084902,7.5359e-15,0,1,2.328,0.328,0,0
0.084946,7.5488e-15,0,1,2.331,0.331,0,0
0.08499,7.5617e-15,0,1,2.334,0.334,0,0
0.085035,7.5746e-15,0,1,2.337,0.337,0,0
0.085079,7.5876e-15,0,1,2.34,0.34,0,0
0.085123,7.6005e-15,0,1,2.343,0.343,0,0
0.085167,7.6134e-15,0,1,2.346,0.346,0,0
0.085212,7.6263e-15,0,1,2.349,0.349,0,0
0.085255,7.6391e-15,0,1,2.352,0.352,0,0
0.085299,7.6518e-15,0,1,2.355,0.355,0,0
0.085342,7.6646e-15,0,1,2.358,0.358,0,0
0.085386,6.3466e-15,0,1,2.361,0.361,0,0
0.08543,7.6901e-15,0,1,2.364,0.364,0,0
0.085473,7.7029e-15,0,1,2.367,0.367,0,0
0.085517,7.7156e-15,0,1,2.37,0.37,0,0
0.08556,7.7284e-15,0,1,2.373,0.373,0,0
0.085603,7.7411e-15,0,1,2.376,0.376,0,0
0.085646,7.7539e-15,0,1,2.379,0.379,0,0
0.085689,7.7666e-15,0,1,2.382,0.382,0,0
0.085732,7.7793e-15,0,1,2.385,0.385,0,0
0.085775,7.7921e-15,0,1,2.388,0.388,0,0
0.085817,7.8048e-15,0,1,2.391,0.391,0,0
0.08586,7.8175e-15,0,1,2.394,0.394,0,0
0.085903,7.8303e-15,0,1,2.397,0.397,0,0
0.085945,7.8431e-15,0,1,2.4,0.4,0,0
0.085987,7.8559e-15,0,1,2.403,0.403,0,0
0.08603,7.8687e-15,0,1,2.406,0.406,0,0
0.086072,7.8814e-15,0,1,2.409,0.409,0,0
0.086114,7.8942e-15,0,1,2.412,0.412,0,0
0.086156,7.907e-15,0,1,2.415,0.415,0,0
0.086199,7.9198e-15,0,1,2.418,0.418,0,0
0.08624,7.9326e-15,0,1,2.421,0.421,0,0
0.086282,7.9453e-15,0,1,2.424,0.424,0,0
0.086323,7.9581e-15,0,1,2.427,0.427,0,0
0.086365,1.2484e-14,0,1,2.43,0.43,0,0
0.086407,7.9836e-15,0,1,2.433,0.433,0,0
0.086448,7.9963e-15,0,1,2.436,0.436,0,0
0.08649,8.0091e-15,0,1,2.439,0.439,0,0
0.086531,8.0218e-15,0,1,2.442,0.442,0,0
0.086572,8.0344e-15,0,1,2.445,0.445,0,0
0.086613,8.047e-15,0,1,2.448,0.448,0,0
0.086654,8.0596e-15,0,1,2.451,0.451,0,0
0.086695,8.0722e-15,0,1,2.454,0.454,0,0
0.086737,8.0848e-15,0,1,2.457,0.457,0,0
0.086778,8.0974e-15,0,1,2.46,0.46,0,0
0.086819,8.11e-15,0,1,2.463,0.463,0,0
0.086859,8.1224e-15,0,1,2.466,0.466,0,0
0.0869,8.1348e-15,0,1,2.469,0.469,0,0
0.08694,8.1471e-15,0,1,2.472,0.472,0,0
0.086981,8.1594e-15,0,1,2.475,0.475,0,0
0.087021,8.1717e-15,0,1,2.478,0.478,0,0
0.087062,8.184e-15,0,1,2.481,0.481,0,0
0.087102,8.1964e-15,0,1,2.484,0.484,0,0
0.087143,8.2087e-15,0,1,2.487,0.487,0,0
0.087182,8.2206e-15,0,1,2.49,0.49,0,0
0.087222,8.2326e-15,0,1,2.493,0.493,0,0
0.087262,8.2445e-15,0,1,2.496,0.496,0,0
0.087302,8.2565e-15,0,1,2.499,0.499,0,0
0.087342,8.2684e-15,0,1,2.502,0.502,0,0
0.087382,8.2804e-15,0,1,2.505,0.505,0,0
0.087422,8.2924e-15,0,1,2.508,0.508,0,0
0.087462,8.3042e-15,0,1,2.511,0.511,0,0
0.087501,8.3159e-15,0,1,2.514,0.514,0,0
0.087541,8.3276e-15,0,1,2.517,0.517,0,0
0.08758,8.3393e-15,0,1,2.52,0.52,0,0
0.08762,8.3511e-15,0,1,2.523,0.523,0,0
0.087659,8.3628e-15,0,1,2.526,0.526,0,0
0.087699,8.3745e-15,0,1,2.529,0.529,0,0
0.087738,8.3862e-15,0,1,2.532,0.532,0,0
0.087777,8.3978e-15,0,1,2.535,0.535,0,0
0.087816,8.4095e-15,0,1,2.538,0.538,0,0
0.087855,8.4211e-15,0,1,2.541,0.541,0,0
0.087894,-1.716e-15,0,1,2.544,0.544,0,0
0.087933,8.4444e-15,0,1,2.547,0.547,0,0
0.087972,8.456e-15,0,1,2.55,0.55,0,0
0.088011,8.4677e-15,0,1,2.553,0.553,0,0
0.08805,8.4793e-15,0,1,2.556,0.556,0,0
0.088089,8.4911e-15,0,1,2.559,0.559,0,0
0.088127,8.5028e-15,0,1,2.562,0.562,0,0
0.088166,8.5145e-15,0,1,2.565,0.565,0,0
0.088204,8.5262e-15,0,1,2.568,0.568,0,0
0.088243,8.538e-15,0,1,2.571,0.571,0,0
0.088281,8.5497e-15,0,1,2.574,0.574,0,0
0.08832,8.5614e-15,0,1,2.577,0.577,0,0
0.088358,8.5733e-15,0,1,2.58,0.58,0,0
0.088396,8.5853e-15,0,1,2.583,0.583,0,0
0.088434,8.5972e-15,0,1,2.586,0.586,0,0
0.088473,1.2068e-14,0,1,2.589,0.589,0,0
0.088511,8.6211e-15,0,1,2.592,0.592,0,0
0.088549,8.633e-15,0,1,2.595,0.595,0,0
0.088587,8.645e-15,0,1,2.598,0.598,0,0
0.088625,8.657e-15,0,1,2.601,0.601,0,0
0.088663,8.669e-15,0,1,2.604,0.604,0,0
0.088701,8.6811e-15,0,1,2.607,0.607,0,0
0.088739,8.6932e-15,0,1,2.61,0.61,0,0
0.088776,8.7052e-15,0,1,2.613,0.613,0,0
0.088814,8.7173e-15,0,1,2.616,0.616,0,0
0.088852,8.7294e-15,0,1,2.619,0.619,0,0
0.08889,8.7415e-15,0,1,2.622,0.622,0,0
0.088927,8.7535e-15,0,1,2.625,0.625,0,0
0.088965,8.7656e-15,0,1,2.628,0.628,0,0
0.089002,8.7777e-15,0,1,2.631,0.631,0,0
0.089039,8.7897e-15,0,1,2.634,0.634,0,0
0.089077,8.8018e-15,0,1,2.637,0.637,0,0
0.089114,8.8139e-15,0,1,2.64,0.64,0,0
0.089152,8.8259e-15,0,1,2.643,0.643,0,0
0.089189,8.838e-15,0,1,2.646,0.646,0,0
0.089226,8.8499e-15,0,1,2.649,0.649,0,0
0.089263,8.8618e-15,0,1,2.652,0.652,0,0
0.0893,8.8738e-15,0,1,2.655,0.655,0,0
0.089338,8.8857e-15,0,1,2.658,0.658,0,0
0.089375,8.8976e-15,0,1,2.661,0.661,0,0
0.089412,8.9096e-15,0,1,2.664,0.664,0,0
0.089449,8.9215e-15,0,1,2.667,0.667,0,0
0.089486,8.9332e-15,0,1,2.67,0.67,0,0
0.089523,8.945e-15,0,1,2.673,0.673,0,0
0.089559,8.9567e-15,0,1,2.676,0.676,0,0
0.089596,8.9684e-15,0,1,2.679,0.679,0,0
0.089633,8.9802e-15,0,1,2.682,0.682,0,0
0.08967,8.9919e-15,0,1,2.685,0.685,0,0
0.089707,9.0036e-15,0,1,2.688,0.688,0,0
0.089743,9.0153e-15,0,1,2.691,0.691,0,0
0.08978,9.027e-15,0,1,2.694,0.694,0,0
0.089816,9.0386e-15,0,1,2.697,0.697,0,0
0.089853,1.0222e-14,0,1,2.7,0.7,0,0
0.08989,9.062e-15,0,1,2.703,0.703,0,0
0.089926,9.0736e-15,0,1,2.706,0.706,0,0
0.089963,9.0853e-15,0,1,2.709,0.709,0,0
0.089999,9.097e-15,0,1,2.712,0.712,0,0
0.090035,9.1089e-15,0,1,2.715,0.715,0,0
0.090072,9.1207e-15,0,1,2.718,0.718,0,0
0.090108,9.1325e-15,0,1,2.721,0.721,0,0
0.090144,9.1443e-15,0,1,2.724,0.724,0,0
0.090181,9.1561e-15,0,1,2.727,0.727,0,0
0.090217,9.168e-15,0,1,2.73,0.73,0,0
0.090253,9.1798e-15,0,1,2.733,0.733,0,0
0.090289,9.192e-15,0,1,2.736,0.736,0,0
0.090325,9.2042e-15,0,1,2.739,0.739,0,0
0.090362,9.2164e-15,0,1,2.742,0.742,0,0
0.090398,9.2286e-15,0,1,2.745,0.745,0,0
0.090434,9.2407e-15,0,1,2.748,0.748,0,0
0.09047,9.2529e-15,0,1,2.751,0.751,0,0
0.090506,9.2651e-15,0,1,2.754,0.754,0,0
0.090542,9.2777e-15,0,1,2.757,0.757,0,0
0.090578,9.2904e-15,0,1,2.76,0.76,0,0
0.090614,9.3031e-15,0,1,2.763,0.763,0,0
0.090649,9.3158e-15,0,1,2.766,0.766,0,0
0.090685,9.3285e-15,0,1,2.769,0.769,0,0
0.090721,9.3412e-15,0,1,2.772,0.772,0,0
0.090757,9.3539e-15,0,1,2.775,0.775,0,0
0.090793,9.3669e-15,0,1,2.778,0.778,0,0
0.090828,9.3799e-15,0,1,2.781,0.781,0,0
0.090864,9.393e-15,0,1,2.784,0.784,0,0
0.0909,9.4061e-15,0,1,2.787,0.787,0,0
0.090935,9.4192e-15,0,1,2.79,0.79,0,0
0.090971,9.4323e-15,0,1,2.793,0.793,0,0
0.091007,9.4454e-15,0,1,2.796,0.796,0,0
