"disp:0","disp:1","disp:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.040255,-4.6225e-16,0,1,1.29,-0.71,0,0
-0.040334,-4.6379e-16,0,1,1.293,-0.707,0,0
-0.040413,-4.6534e-16,0,1,1.296,-0.704,0,0
-0.040492,-4.6689e-16,0,1,1.299,-0.701,0,0
-0.040572,-4.6844e-16,0,1,1.302,-0.698,0,0
-0.040651,-4.6998e-16,0,1,1.305,-0.695,0,0
-0.04073,-4.7153e-16,0,1,1.308,-0.692,0,0
-0.040809,-4.7308e-16,0,1,1.311,-0.689,0,0
-0.040888,-4.7458e-16,0,1,1.314,-0.686,0,0
-0.040967,-4.7604e-16,0,1,1.317,-0.683,0,0
-0.041046,-4.7749e-16,0,1,1.32,-0.68,0,0
-0.041124,-4.7895e-16,0,1,1.323,-0.677,0,0
-0.041203,-4.8041e-16,0,1,1.326,-0.674,0,0
-0.041282,-4.8186e-16,0,1,1.329,-0.671,0,0
-0.04136,-4.8332e-16,0,1,1.332,-0.668,0,0
-0.041439,-4.8478e-16,0,1,1.335,-0.665,0,0
-0.041518,-4.8624e-16,0,1,1.338,-0.662,0,0
-0.041596,-4.8769e-16,0,1,1.341,-0.659,0,0
-0.041675,-4.8915e-16,0,1,1.344,-0.656,0,0
-0.041754,-4.9061e-16,0,1,1.347,-0.653,0,0
-0.041833,-4.9207e-16,0,1,1.35,-0.65,0,0
-0.041911,-4.9352e-16,0,1,1.353,-0.647,0,0
-0.04199,-4.9498e-16,0,1,1.356,-0.644,0,0
-0.042069,-4.9644e-16,0,1,1.359,-0.641,0,0
-0.042147,-4.9747e-16,0,1,1.362,-0.638,0,0
-0.042225,-4.9843e-16,0,1,1.365,-0.635,0,0
-0.042303,-4.994e-16,0,1,1.368,-0.632,0,0
-0.042381,-5.0037e-16,0,1,1.371,-0.629,0,0
-0.04246,-5.0134e-16,0,1,1.374,-0.626,0,0
-0.042538,-5.023e-16,0,1,1.377,-0.623,0,0
-0.042616,-5.0327e-16,0,1,1.38,-0.62,0,0
-0.042694,-5.0424e-16,0,1,1.383,-0.617,0,0
-0.042772,-5.0521e-16,0,1,1.386,-0.614,0,0
-0.042851,-5.0617e-16,0,1,1.389,-0.611,0,0
-0.042929,-5.0714e-16,0,1,1.392,-0.608,0,0
-0.043007,-5.0811e-16,0,1,1.395,-0.605,0,0
-0.043085,-5.0908e-16,0,1,1.398,-0.602,0,0
-0.043163,-5.1004e-16,0,1,1.401,-0.599,0,0
-0.043242,-5.1101e-16,0,1,1.404,-0.596,0,0
-0.04332,-5.1185e-16,0,1,1.407,-0.593,0,0
-0.043397,-5.1232e-16,0,1,1.41,-0.59,0,0
-0.043475,-5.1279e-16,0,1,1.413,-0.587,0,0
-0.043553,-5.1326e-16,0,1,1.416,-0.584,0,0
-0.04363,-5.1373e-16,0,1,1.419,-0.581,0,0
-0.043708,-5.142e-16,0,1,1.422,-0.578,0,0
-0.043786,-5.1467e-16,0,1,1.425,-0.575,0,0
-0.043863,-5.1514e-16,0,1,1.428,-0.572,0,0
-0.043941,-5.1561e-16,0,1,1.431,-0.569,0,0
-0.044019,-5.1608e-16,0,1,1.434,-0.566,0,0
-0.044096,-5.1655e-16,0,1,1.437,-0.563,0,0
-0.044174,-5.1702e-16,0,1,1.44,-0.56,0,0
-0.044252,-5.1749e-16,0,1,1.443,-0.557,0,0
-0.04433,-5.1796e-16,0,1,1.446,-0.554,0,0
-0.044407,-5.1843e-16,0,1,1.449,-0.551,0,0
-0.044485,-5.189e-16,0,1,1.452,-0.548,0,0
-0.044562,-5.1906e-16,0,1,1.455,-0.545,0,0
-0.044639,-5.1904e-16,0,1,1.458,-0.542,0,0
-0.044717,-5.1902e-16,0,1,1.461,-0.539,0,0
-0.044794,-5.19e-16,0,1,1.464,-0.536,0,0
-0.044871,-5.1897e-16,0,1,1.467,-0.533,0,0
-0.044948,-5.1895e-16,0,1,1.47,-0.53,0,0
-0.045025,-5.1893e-16,0,1,1.473,-0.527,0,0
-0.045103,-5.1891e-16,0,1,1.476,-0.524,0,0
-0.04518,-5.1889e-16,0,1,1.479,-0.521,0,0
-0.045257,-5.1887e-16,0,1,1.482,-0.518,0,0
-0.045334,-5.1884e-16,0,1,1.485,-0.515,0,0
-0.045411,-5.1882e-16,0,1,1.488,-0.512,0,0
-0.045488,-5.188e-16,0,1,1.491,-0.509,0,0
-0.045566,-5.1878e-16,0,1,1.494,-0.506,0,0
-0.045643,-5.1876e-16,0,1,1.497,-0.503,0,0
-0.04572,-5.1874e-16,0,1,1.5,-0.5,0,0
nan,nan,nan,0,1.503,-0.497,0,0
nan,nan,nan,0,1.506,-0.494,0,0
nan,nan,nan,0,1.509,-0.491,0,0
nan,nan,nan,0,1.512,-0.488,0,0
nan,nan,nan,0,1.515,-0.485,0,0
nan,nan,nan,0,1.518,-0.482,0,0
nan,nan,nan,0,1.521,-0.479,0,0
nan,nan,nan,0,1.524,-0.476,0,0
nan,nan,nan,0,1.527,-0.473,0,0
nan,nan,nan,0,1.53,-0.47,0,0
nan,nan,nan,0,1.533,-0.467,0,0
-0.0467,-5.3832e-16,0,1,1.536,-0.464,0,0
-0.046779,-5.3923e-16,0,1,1.539,-0.461,0,0
-0.046858,-5.4012e-16,0,1,1.542,-0.458,0,0
-0.046937,-5.4108e-16,0,1,1.545,-0.455,0,0
-0.047016,-5.42e-16,0,1,1.548,-0.452,0,0
-0.047095,-5.43e-16,0,1,1.551,-0.449,0,0
-0.047174,-5.4394e-16,0,1,1.554,-0.446,0,0
-0.047252,-5.4493e-16,0,1,1.557,-0.443,0,0
-0.047331,-5.4596e-16,0,1,1.56,-0.44,0,0
-0.04741,-5.4694e-16,0,1,1.563,-0.437,0,0
-0.047489,-5.48e-16,0,1,1.566,-0.434,0,0
-0.047568,-5.4895e-16,0,1,1.569,-0.431,0,0
-0.047648,-5.4992e-16,0,1,1.572,-0.428,0,0
-0.047728,-5.509e-16,0,1,1.575,-0.425,0,0
-0.047807,-5.5188e-16,0,1,1.578,-0.422,0,0
-0.047887,-5.5287e-16,0,1,1.581,-0.419,0,0
-0.047966,-5.5388e-16,0,1,1.584,-0.416,0,0
-0.048045,-5.5487e-16,0,1,1.587,-0.413,0,0
-0.048124,-5.5587e-16,0,1,1.59,-0.41,0,0
-0.048203,-5.5687e-16,0,1,1.593,-0.407,0,0
-0.048282,-5.5793e-16,0,1,1.596,-0.404,0,0
-0.048361,-5.5893e-16,0,1,1.599,-0.401,0,0
-0.048439,-5.5999e-16,0,1,1.602,-0.398,0,0
-0.048518,-5.6103e-16,0,1,1.605,-0.395,0,0
-0.048596,-5.6209e-16,0,1,1.608,-0.392,0,0
-0.048674,-5.6315e-16,0,1,1.611,-0.389,0,0
-0.048752,-5.6422e-16,0,1,1.614,-0.386,0,0
-0.04883,-5.6526e-16,0,1,1.617,-0.383,0,0
-0.048908,-5.6636e-16,0,1,1.62,-0.38,0,0
-0.048986,-5.6744e-16,0,1,1.623,-0.377,0,0
-0.049063,-5.6853e-16,0,1,1.626,-0.374,0,0
-0.049141,-5.6963e-16,0,1,1.629,-0.371,0,0
-0.049218,-5.7074e-16,0,1,1.632,-0.368,0,0
-0.049295,-5.7186e-16,0,1,1.635,-0.365,0,0
-0.049372,-5.7298e-16,0,1,1.638,-0.362,0,0
-0.049449,-5.7411e-16,0,1,1.641,-0.359,0,0
-0.049526,-5.7524e-16,0,1,1.644,-0.356,0,0
-0.049603,-5.7638e-16,0,1,1.647,-0.353,0,0
-0.049679,-5.7753e-16,0,1,1.65,-0.35,0,0
-0.049755,-5.7838e-16,0,1,1.653,-0.347,0,0
-0.04983,-5.7918e-16,0,1,1.656,-0.344,0,0
-0.049905,-5.7998e-16,0,1,1.659,-0.341,0,0
-0.04998,-5.8077e-16,0,1,1.662,-0.338,0,0
-0.050054,-5.8158e-16,0,1,1.665,-0.335,0,0
-0.050128,-5.8237e-16,0,1,1.668,-0.332,0,0
-0.050203,-5.8316e-16,0,1,1.671,-0.329,0,0
-0.050277,-5.8397e-16,0,1,1.674,-0.326,0,0
-0.050351,-5.8474e-16,0,1,1.677,-0.323,0,0
-0.050424,-5.8556e-16,0,1,1.68,-0.32,0,0
-0.050498,-5.8635e-16,0,1,1.683,-0.317,0,0
-0.050571,-5.8715e-16,0,1,1.686,-0.314,0,0
-0.050645,-5.8796e-16,0,1,1.689,-0.311,0,0
-0.050718,-5.8878e-16,0,1,1.692,-0.308,0,0
-0.050791,-5.8955e-16,0,1,1.695,-0.305,0,0
-0.050864,-5.9035e-16,0,1,1.698,-0.302,0,0
-0.050936,-5.9117e-16,0,1,1.701,-0.299,0,0
-0.051009,-5.9193e-16,0,1,1.704,-0.296,0,0
-0.051081,-5.9275e-16,0,1,1.707,-0.293,0,0
-0.051153,-5.9355e-16,0,1,1.71,-0.29,0,0
-0.051225,-5.9435e-16,0,1,1.713,-0.287,0,0
-0.051297,-5.9515e-16,0,1,1.716,-0.284,0,0
-0.051369,-5.9595e-16,0,1,1.719,-0.281,0,0
-0.05144,-5.9675e-16,0,1,1.722,-0.278,0,0
-0.051512,-5.9759e-16,0,1,1.725,-0.275,0,0
-0.051583,-5.9836e-16,0,1,1.728,-0.272,0,0
-0.051654,-5.9917e-16,0,1,1.731,-0.269,0,0
-0.051725,-5.9997e-16,0,1,1.734,-0.266,0,0
-0.051795,-6.0072e-16,0,1,1.737,-0.263,0,0
-0.051865,-6.0123e-16,0,1,1.74,-0.26,0,0
-0.051934,-6.0174e-16,0,1,1.743,-0.257,0,0
-0.052003,-6.0226e-16,0,1,1.746,-0.254,0,0
-0.052073,-6.0278e-16,0,1,1.749,-0.251,0,0
-0.052142,-6.0328e-16,0,1,1.752,-0.248,0,0
-0.05221,-6.038e-16,0,1,1.755,-0.245,0,0
-0.052279,-6.0433e-16,0,1,1.758,-0.242,0,0
-0.052348,-6.0485e-16,0,1,1.761,-0.239,0,0
-0.052416,-6.0539e-16,0,1,1.764,-0.236,0,0
-0.052485,-6.0591e-16,0,1,1.767,-0.233,0,0
-0.052553,-6.0641e-16,0,1,1.77,-0.23,0,0
-0.052621,-6.0694e-16,0,1,1.773,-0.227,0,0
-0.052689,-6.0748e-16,0,1,1.776,-0.224,0,0
-0.052757,-6.08e-16,0,1,1.779,-0.221,0,0
-0.052825,-6.0856e-16,0,1,1.782,-0.218,0,0
-0.052893,-6.0907e-16,0,1,1.785,-0.215,0,0
-0.05296,-6.0963e-16,0,1,1.788,-0.212,0,0
-0.053028,-6.1014e-16,0,1,1.791,-0.209,0,0
-0.053095,-6.1068e-16,0,1,1.794,-0.206,0,0
-0.053162,-6.1122e-16,0,1,1.797,-0.203,0,0
-0.05323,-6.1175e-16,0,1,1.8,-0.2,0,0
-0.053297,-6.1233e-16,0,1,1.803,-0.197,0,0
-0.053363,-6.1287e-16,0,1,1.806,-0.194,0,0
-0.05343,-6.1339e-16,0,1,1.809,-0.191,0,0
-0.053497,-6.1394e-16,0,1,1.812,-0.188,0,0
-0.053563,-6.1449e-16,0,1,1.815,-0.185,0,0
-0.05363,-6.1502e-16,0,1,1.818,-0.182,0,0
-0.053696,-6.1557e-16,0,1,1.821,-0.179,0,0
-0.053762,-6.1614e-16,0,1,1.824,-0.176,0,0
-0.053828,-6.166e-16,0,1,1.827,-0.173,0,0
-0.053894,-6.1706e-16,0,1,1.83,-0.17,0,0
-0.053959,-6.1753e-16,0,1,1.833,-0.167,0,0
-0.054024,-6.18e-16,0,1,1.836,-0.164,0,0
-0.05409,-6.1847e-16,0,1,1.839,-0.161,0,0
-0.054155,-6.1895e-16,0,1,1.842,-0.158,0,0
-0.05422,-6.1945e-16,0,1,1.845,-0.155,0,0
-0.054285,-6.1994e-16,0,1,1.848,-0.152,0,0
-0.05435,-6.2041e-16,0,1,1.851,-0.149,0,0
-0.054415,-6.2094e-16,0,1,1.854,-0.146,0,0
-0.05448,-6.214e-16,0,1,1.857,-0.143,0,0
-0.054545,-6.2193e-16,0,1,1.86,-0.14,0,0
-0.054609,-6.2244e-16,0,1,1.863,-0.137,0,0
-0.054674,-6.2295e-16,0,1,1.866,-0.134,0,0
-0.054738,-6.2348e-16,0,1,1.869,-0.131,0,0
-0.054803,-6.24e-16,0,1,1.872,-0.128,0,0
-0.054867,-6.2453e-16,0,1,1.875,-0.125,0,0
-0.054931,-6.2506e-16,0,1,1.878,-0.122,0,0
-0.054996,-6.256e-16,0,1,1.881,-0.119,0,0
-0.05506,-6.2614e-16,0,1,1.884,-0.116,0,0
-0.055124,-6.267e-16,0,1,1.887,-0.113,0,0
-0.055187,-6.2723e-16,0,1,1.89,-0.11,0,0
-0.055251,-6.2778e-16,0,1,1.893,-0.107,0,0
-0.055315,-6.2836e-16,0,1,1.896,-0.104,0,0
-0.055378,-6.289e-16,0,1,1.899,-0.101,0,0
-0.055442,-6.2947e-16,0,1,1.902,-0.098,0,0
-0.055505,-6.3004e-16,0,1,1.905,-0.095,0,0
-0.055569,-6.3062e-16,0,1,1.908,-0.092,0,0
-0.055632,-6.3119e-16,0,1,1.911,-0.089,0,0
-0.055695,-6.3179e-16,0,1,1.914,-0.086,0,0
-0.055757,-6.3238e-16,0,1,1.917,-0.083,0,0
-0.055819,-6.3298e-16,0,1,1.92,-0.08,0,0
-0.055881,-6.3358e-16,0,1,1.923,-0.077,0,0
-0.055944,-6.3419e-16,0,1,1.926,-0.074,0,0
-0.056006,-6.3479e-16,0,1,1.929,-0.071,0,0
-0.056067,-6.354e-16,0,1,1.932,-0.068,0,0
-0.056129,-6.3602e-16,0,1,1.935,-0.065,0,0
-0.056191,-6.3664e-16,0,1,1.938,-0.062,0,0
-0.056253,-6.3726e-16,0,1,1.941,-0.059,0,0
-0.056314,-6.3789e-16,0,1,1.944,-0.056,0,0
-0.056375,-6.3852e-16,0,1,1.947,-0.053,0,0
-0.056437,-6.3916e-16,0,1,1.95,-0.05,0,0
-0.056498,-6.398e-16,0,1,1.953,-0.047,0,0
-0.056559,-6.4044e-16,0,1,1.956,-0.044,0,0
-0.05662,-6.4109e-16,0,1,1.959,-0.041,0,0
-0.056681,-6.4175e-16,0,1,1.962,-0.038,0,0
-0.056742,-6.424e-16,0,1,1.965,-0.035,0,0
-0.056803,-6.4306e-16,0,1,1.968,-0.032,0,0
-0.056863,-6.4373e-16,0,1,1.971,-0.029,0,0
-0.056924,-6.444e-16,0,1,1.974,-0.026,0,0
-0.056984,-6.4507e-16,0,1,1.977,-0.023,0,0
-0.057045,-6.4575e-16,0,1,1.98,-0.02,0,0
-0.057105,-6.4643e-16,0,1,1.983,-0.017,0,0
-0.057165,-6.4711e-16,0,1,1.986,-0.014,0,0
-0.057225,-6.478e-16,0,1,1.989,-0.011,0,0
-0.057285,-6.4848e-16,0,1,1.992,-0.008,0,0
-0.057345,-6.4919e-16,0,1,1.995,-0.005,0,0
-0.057405,-6.4988e-16,0,1,1.998,-0.002,0,0
-0.057464,-6.506e-16,0,1,2.001,0.001,0,0
-0.057522,-6.5132e-16,0,1,2.004,0.004,0,0
-0.057579,-6.5203e-16,0,1,2.007,0.007,0,0
-0.057637,-6.5274e-16,0,1,2.01,0.01,0,0
-0.057694,-6.5346e-16,0,1,2.013,0.013,0,0
-0.057752,-6.5418e-16,0,1,2.016,0.016,0,0
-0.057809,-6.549e-16,0,1,2.019,0.019,0,0
-0.057866,-6.5562e-16,0,1,2.022,0.022,0,0
-0.057923,-6.5634e-16,0,1,2.025,0.025,0,0
-0.05798,-6.5706e-16,0,1,2.028,0.028,0,0
-0.058037,-6.5779e-16,0,1,2.031,0.031,0,0
-0.058094,-6.5852e-16,0,1,2.034,0.034,0,0
-0.05815,-6.5924e-16,0,1,2.037,0.037,0,0
-0.058207,-6.5997e-16,0,1,2.04,0.04,0,0
-0.058263,-6.6071e-16,0,1,2.043,0.043,0,0
-0.05832,-6.6144e-16,0,1,2.046,0.046,0,0
-0.058376,-6.6218e-16,0,1,2.049,0.049,0,0
-0.058432,-6.6291e-16,0,1,2.052,0.052,0,0
-0.058488,-6.6365e-16,0,1,2.055,0.055,0,0
-0.058544,-6.6439e-16,0,1,2.058,0.058,0,0
-0.0586,-6.6513e-16,0,1,2.061,0.061,0,0
-0.058656,-6.6587e-16,0,1,2.064,0.064,0,0
-0.058711,-6.6662e-16,0,1,2.067,0.067,0,0
-0.058767,-6.6737e-16,0,1,2.07,0.07,0,0
-0.058822,-6.6811e-16,0,1,2.073,0.073,0,0
-0.058877,-6.6886e-16,0,1,2.076,0.076,0,0
-0.058932,-6.6961e-16,0,1,2.079,0.079,0,0
-0.058988,-6.7037e-16,0,1,2.082,0.082,0,0
-0.059043,-6.7112e-16,0,1,2.085,0.085,0,0
-0.059097,-6.7188e-16,0,1,2.088,0.088,0,0
-0.059151,-6.7263e-16,0,1,2.091,0.091,0,0
-0.059203,-6.7336e-16,0,1,2.094,0.094,0,0
-0.059256,-6.7409e-16,0,1,2.097,0.097,0,0
-0.059309,-6.7482e-16,0,1,2.1,0.1,0,0
-0.059361,-6.7555e-16,0,1,2.103,0.103,0,0
-0.059414,-6.7629e-16,0,1,2.106,0.106,0,0
-0.059466,-6.7701e-16,0,1,2.109,0.109,0,0
-0.059518,-6.7775e-16,0,1,2.112,0.112,0,0
-0.059571,-6.7849e-16,0,1,2.115,0.115,0,0
-0.059623,-6.7922e-16,0,1,2.118,0.118,0,0
-0.059675,-6.7996e-16,0,1,2.121,0.121,0,0
-0.059727,-6.8068e-16,0,1,2.124,0.124,0,0
-0.059779,-6.8142e-16,0,1,2.127,0.127,0,0
-0.059831,-6.8216e-16,0,1,2.13,0.13,0,0
-0.059883,-6.829e-16,0,1,2.133,0.133,0,0
-0.059934,-6.8364e-16,0,1,2.136,0.136,0,0
-0.059986,-6.8437e-16,0,1,2.139,0.139,0,0
-0.060037,-6.851e-16,0,1,2.142,0.142,0,0
-0.060089,-6.8585e-16,0,1,2.145,0.145,0,0
-0.06014,-6.8659e-16,0,1,2.148,0.148,0,0
-0.060192,-6.8733e-16,0,1,2.151,0.151,0,0
-0.060243,-6.8806e-16,0,1,2.154,0.154,0,0
-0.060294,-6.888e-16,0,1,2.157,0.157,0,0
-0.060345,-6.8954e-16,0,1,2.16,0.16,0,0
-0.060396,-6.9027e-16,0,1,2.163,0.163,0,0
-0.060447,-6.9101e-16,0,1,2.166,0.166,0,0
-0.060498,-6.9177e-16,0,1,2.169,0.169,0,0
-0.060548,-6.925e-16,0,1,2.172,0.172,0,0
-0.060599,-6.9325e-16,0,1,2.175,0.175,0,0
-0.060649,-6.9398e-16,0,1,2.178,0.178,0,0
-0.060698,-6.9469e-16,0,1,2.181,0.181,0,0
-0.060747,-6.954e-16,0,1,2.184,0.184,0,0
-0.060796,-6.9612e-16,0,1,2.187,0.187,0,0
-0.060844,-6.9682e-16,0,1,2.19,0.19,0,0
-0.060893,-6.9754e-16,0,1,2.193,0.193,0,0
-0.060942,-6.9825e-16,0,1,2.196,0.196,0,0
-0.06099,-6.9896e-16,0,1,2.199,0.199,0,0
-0.061039,-6.9967e-16,0,1,2.202,0.202,0,0
-0.061088,-7.0037e-16,0,1,2.205,0.205,0,0
-0.061136,-7.0109e-16,0,1,2.208,0.208,0,0
-0.061185,-7.018e-16,0,1,2.211,0.211,0,0
-0.061233,-7.0251e-16,0,1,2.214,0.214,0,0
-0.061281,-7.0322e-16,0,1,2.217,0.217,0,0
-0.06133,-7.0393e-16,0,1,2.22,0.22,0,0
-0.061378,-7.0466e-16,0,1,2.223,0.223,0,0
-0.061426,-7.0535e-16,0,1,2.226,0.226,0,0
-0.061474,-7.0608e-16,0,1,2.229,0.229,0,0
-0.061522,-7.0677e-16,0,1,2.232,0.232,0,0
-0.06157,-7.075e-16,0,1,2.235,0.235,0,0
-0.061618,-7.0821e-16,0,1,2.238,0.238,0,0
-0.061666,-7.0892e-16,0,1,2.241,0.241,0,0
-0.061714,-7.0963e-16,0,1,2.244,0.244,0,0
-0.061761,-7.1035e-16,0,1,2.247,0.247,0,0
-0.061809,-7.1106e-16,0,1,2.25,0.25,0,0
-0.061857,-7.1177e-16,0,1,2.253,0.253,0,0
-0.061904,-7.1249e-16,0,1,2.256,0.256,0,0
-0.061952,-7.132e-16,0,1,2.259,0.259,0,0
-0.062,-7.1392e-16,0,1,2.262,0.262,0,0
-0.062046,-7.1461e-16,0,1,2.265,0.265,0,0
-0.062092,-7.1529e-16,0,1,2.268,0.268,0,0
-0.062138,-7.1596e-16,0,1,2.271,0.271,0,0
-0.062184,-7.1663e-16,0,1,2.274,0.274,0,0
-0.062229,-7.173e-16,0,1,2.277,0.277,0,0
-0.062275,-7.1797e-16,0,1,2.28,0.28,0,0
-0.062321,-7.1864e-16,0,1,2.283,0.283,0,0
-0.062366,-7.1932e-16,0,1,2.286,0.286,0,0
-0.062412,-7.2e-16,0,1,2.289,0.289,0,0
-0.062458,-7.2067e-16,0,1,2.292,0.292,0,0
-0.062503,-7.2134e-16,0,1,2.295,0.295,0,0
-0.062548,-7.2199e-16,0,1,2.298,0.298,0,0
-0.062594,-7.2266e-16,0,1,2.301,0.301,0,0
-0.062639,-7.2335e-16,0,1,2.304,0.304,0,0
-0.062685,-7.24e-16,0,1,2.307,0.307,0,0
-0.06273,-7.2463e-16,0,1,2.31,0.31,0,0
-0.062775,-7.2534e-16,0,1,2.313,0.313,0,0
-0.06282,-7.26e-16,0,1,2.316,0.316,0,0
-0.062865,-7.2667e-16,0,1,2.319,0.319,0,0
-0.062911,-7.2734e-16,0,1,2.322,0.322,0,0
-0.062956,-7.2798e-16,0,1,2.325,0.325,0,0
-0.063001,-7.2867e-16,0,1,2.328,0.328,0,0
-0.063046,-7.2934e-16,0,1,2.331,0.331,0,0
-0.06309,-7.2998e-16,0,1,2.334,0.334,0,0
-0.063135,-7.3064e-16,0,1,2.337,0.337,0,0
-0.06318,-7.3134e-16,0,1,2.34,0.34,0,0
-0.063225,-7.3198e-16,0,1,2.343,0.343,0,0
-0.06327,-7.3267e-16,0,1,2.346,0.346,0,0
-0.063314,-7.333e-16,0,1,2.349,0.349,0,0
-0.063358,-7.3392e-16,0,1,2.352,0.352,0,0
-0.0634,-7.3452e-16,0,1,2.355,0.355,0,0
-0.063443,-7.3512e-16,0,1,2.358,0.358,0,0
-0.063486,-7.3572e-16,0,1,2.361,0.361,0,0
-0.063529,-7.363e-16,0,1,2.364,0.364,0,0
-0.063572,-7.369e-16,0,1,2.367,0.367,0,0
-0.063614,-7.3748e-16,0,1,2.37,0.37,0,0
-0.063657,-7.3807e-16,0,1,2.373,0.373,0,0
-0.063699,-7.3867e-16,0,1,2.376,0.376,0,0
-0.063742,-7.3928e-16,0,1,2.379,0.379,0,0
-0.063785,-7.3983e-16,0,1,2.382,0.382,0,0
-0.063827,-7.404e-16,0,1,2.385,0.385,0,0
-0.06387,-7.4098e-16,0,1,2.388,0.388,0,0
-0.063912,-7.4157e-16,0,1,2.391,0.391,0,0
-0.063954,-7.4219e-16,0,1,2.394,0.394,0,0
-0.063997,-7.4273e-16,0,1,2.397,0.397,0,0
-0.064039,-7.4332e-16,0,1,2.4,0.4,0,0
-0.064081,-7.439e-16,0,1,2.403,0.403,0,0
-0.064124,-7.4447e-16,0,1,2.406,0.406,0,0
-0.064166,-7.4501e-16,0,1,2.409,0.409,0,0
-0.064208,-7.4558e-16,0,1,2.412,0.412,0,0
-0.06425,-7.4615e-16,0,1,2.415,0.415,0,0
-0.064292,-7.4672e-16,0,1,2.418,0.418,0,0
-0.064335,-7.4729e-16,0,1,2.421,0.421,0,0
-0.064377,-7.4783e-16,0,1,2.424,0.424,0,0
-0.064419,-7.4842e-16,0,1,2.427,0.427,0,0
-0.064461,-7.4895e-16,0,1,2.43,0.43,0,0
-0.064503,-7.4952e-16,0,1,2.433,0.433,0,0
-0.064543,-7.5003e-16,0,1,2.436,0.436,0,0
-0.064584,-7.5056e-16,0,1,2.439,0.439,0,0
-0.064624,-7.5111e-16,0,1,2.442,0.442,0,0
-0.064664,-7.5163e-16,0,1,2.445,0.445,0,0
-0.064704,-7.5217e-16,0,1,2.448,0.448,0,0
-0.064744,-7.5267e-16,0,1,2.451,0.451,0,0
-0.064785,-7.532e-16,0,1,2.454,0.454,0,0
-0.064825,-7.5374e-16,0,1,2.457,0.457,0,0
-0.064865,-7.5425e-16,0,1,2.46,0.46,0,0
-0.064905,-7.5479e-16,0,1,2.463,0.463,0,0
-0.064945,-7.5531e-16,0,1,2.466,0.466,0,0
-0.064985,-7.558e-16,0,1,2.469,0.469,0,0
-0.065025,-7.5631e-16,0,1,2.472,0.472,0,0
-0.065065,-7.568e-16,0,1,2.475,0.475,0,0
-0.065105,-7.5733e-16,0,1,2.478,0.478,0,0
-0.065146,-7.5787e-16,0,1,2.481,0.481,0,0
-0.065186,-7.5832e-16,0,1,2.484,0.484,0,0
-0.065226,-7.5883e-16,0,1,2.487,0.487,0,0
-0.065266,-7.5933e-16,0,1,2.49,0.49,0,0
-0.065306,-7.5982e-16,0,1,2.493,0.493,0,0
-0.065346,-7.6034e-16,0,1,2.496,0.496,0,0
-0.065386,-7.6081e-16,0,1,2.499,0.499,0,0
-0.065425,-7.6127e-16,0,1,2.502,0.502,0,0
-0.065465,-7.6179e-16,0,1,2.505,0.505,0,0
-0.065505,-7.6228e-16,0,1,2.508,0.508,0,0
-0.065545,-7.6277e-16,0,1,2.511,0.511,0,0
-0.065585,-7.6321e-16,0,1,2.514,0.514,0,0
-0.065624,-7.6373e-16,0,1,2.517,0.517,0,0
-0.065663,-7.6429e-16,0,1,2.52,0.52,0,0
-0.065701,-7.6486e-16,0,1,2.523,0.523,0,0
-0.06574,-7.6543e-16,0,1,2.526,0.526,0,0
-0.065778,-7.6599e-16,0,1,2.529,0.529,0,0
-0.065816,-7.6656e-16,0,1,2.532,0.532,0,0
-0.065855,-7.6711e-16,0,1,2.535,0.535,0,0
-0.065893,-7.6766e-16,0,1,2.538,0.538,0,0
-0.065932,-7.6821e-16,0,1,2.541,0.541,0,0
-0.06597,-7.6881e-16,0,1,2.544,0.544,0,0
-0.066009,-7.6934e-16,0,1,2.547,0.547,0,0
-0.066047,-7.6991e-16,0,1,2.55,0.55,0,0
-0.066085,-7.7046e-16,0,1,2.553,0.553,0,0
-0.066124,-7.7102e-16,0,1,2.556,0.556,0,0
-0.066162,-7.7159e-16,0,1,2.559,0.559,0,0
-0.066201,-7.7214e-16,0,1,2.562,0.562,0,0
-0.066239,-7.727e-16,0,1,2.565,0.565,0,0
-0.066278,-7.7327e-16,0,1,2.568,0.568,0,0
-0.066316,-7.7378e-16,0,1,2.571,0.571,0,0
-0.066355,-7.7439e-16,0,1,2.574,0.574,0,0
-0.066393,-7.7489e-16,0,1,2.577,0.577,0,0
-0.066432,-7.7546e-16,0,1,2.58,0.58,0,0
-0.06647,-7.7602e-16,0,1,2.583,0.583,0,0
-0.066509,-7.7654e-16,0,1,2.586,0.586,0,0
-0.066547,-7.7711e-16,0,1,2.589,0.589,0,0
-0.066586,-7.7766e-16,0,1,2.592,0.592,0,0
-0.066624,-7.7823e-16,0,1,2.595,0.595,0,0
-0.066661,-7.79e-16,0,1,2.598,0.598,0,0
-0.066698,-7.7977e-16,0,1,2.601,0.601,0,0
-0.066735,-7.8056e-16,0,1,2.604,0.604,0,0
-0.066772,-7.8134e-16,0,1,2.607,0.607,0,0
-0.066809,-7.8213e-16,0,1,2.61,0.61,0,0
-0.066847,-7.8286e-16,0,1,2.613,0.613,0,0
-0.066884,-7.8362e-16,0,1,2.616,0.616,0,0
-0.066921,-7.8442e-16,0,1,2.619,0.619,0,0
-0.066958,-7.8522e-16,0,1,2.622,0.622,0,0
-0.066995,-7.8601e-16,0,1,2.625,0.625,0,0
