OK,OK,12,error,18,None,None,None,None,None
OK,OK,6,error,error,None,None,None,None,None
OK,OK,OK,42,error,None,None,None,None,None
OK,OK,OK,OK,186,None,None,None,None,None
OK,OK,OK,OK,OK,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None
