1.600000000000000000e+01 1.504373550415039062e-02 1.673340797424316406e-02 2.606415748596191406e-02 3.201961517333984375e-02
3.200000000000000000e+01 3.231773376464843750e-01 3.577628135681152344e-01 4.414057731628417969e-01 5.267562866210937500e-01
6.400000000000000000e+01 9.971150159835815430e+00 1.097743320465087891e+01 1.210092520713806152e+01 1.246560549736022949e+01
1.280000000000000000e+02 2.945603594779968262e+02 2.945603594779968262e+02 2.945603594779968262e+02 2.945603594779968262e+02
