6.400000000000000000e+01 3.125000000000000000e-02 3.125000000000000000e-02 4.687500000000000000e-02 4.687500000000000000e-02
1.280000000000000000e+02 4.531250000000000000e-01 3.906250000000000000e-01 3.750000000000000000e-01 4.531250000000000000e-01
2.560000000000000000e+02 1.150000000000000000e+01 1.175000000000000000e+01 1.164062500000000000e+01 1.210937500000000000e+01
5.120000000000000000e+02 1.301250000000000000e+02 1.302500000000000000e+02 1.338593750000000000e+02 1.333750000000000000e+02
