2.000000000000000000e+00 2.052145004272460938e+00
3.000000000000000000e+00 2.163658380508422852e+00
4.000000000000000000e+00 2.658633470535278320e+00
5.000000000000000000e+00 3.706019639968872070e+00
6.000000000000000000e+00 3.595985412597656250e+00
7.000000000000000000e+00 4.068198919296264648e+00
8.000000000000000000e+00 4.548574686050415039e+00
9.000000000000000000e+00 5.296484470367431641e+00
1.000000000000000000e+01 6.011070728302001953e+00
