2.000000000000000000e+00 7.638451576232910156e+00
3.000000000000000000e+00 8.348279476165771484e+00
4.000000000000000000e+00 9.428427696228027344e+00
5.000000000000000000e+00 1.060351490974426270e+01
6.000000000000000000e+00 1.242434310913085938e+01
7.000000000000000000e+00 1.398766326904296875e+01
8.000000000000000000e+00 1.558078670501708984e+01
9.000000000000000000e+00 1.824076271057128906e+01
1.000000000000000000e+01 2.030025076866149902e+01
