2.000000000000000000e+00 1.733931636810302734e+01
3.000000000000000000e+00 1.958875322341918945e+01
4.000000000000000000e+00 2.191681790351867676e+01
5.000000000000000000e+00 2.713691020011901855e+01
6.000000000000000000e+00 2.933334875106811523e+01
7.000000000000000000e+00 3.787222862243652344e+01
8.000000000000000000e+00 3.917153429985046387e+01
9.000000000000000000e+00 4.480649685859680176e+01
1.000000000000000000e+01 5.085169053077697754e+01
