2.000000000000000000e+00 2.507704019546508789e+00
3.000000000000000000e+00 2.819149971008300781e+00
4.000000000000000000e+00 3.291312456130981445e+00
5.000000000000000000e+00 3.844174623489379883e+00
6.000000000000000000e+00 4.538244724273681641e+00
7.000000000000000000e+00 4.872747659683227539e+00
8.000000000000000000e+00 5.656656503677368164e+00
9.000000000000000000e+00 6.353795528411865234e+00
1.000000000000000000e+01 7.067845344543457031e+00
