2.000000000000000000e+00 0.2656
3.000000000000000000e+00 0.3594
4.000000000000000000e+00 0.3906
5.000000000000000000e+00 0.5156
6.000000000000000000e+00 0.5625
7.000000000000000000e+00 0.5469
8.000000000000000000e+00 0.7031
9.000000000000000000e+00 0.7812
1.000000000000000000e+01 0.9844
